class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,merge6_cnnz,merge7_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,merge6_time,merge7_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,merge6_compute_t,merge7_compute_t,phases,cublas_ms,ocean_ms
Mildly sparse,bcsstk14,1806,63454,1.945465404477998,195654,195654,195654,195654,195654,195654,195654,0.0,,0.06200000000001182,0.48599999999999,0.11199999999996635,0.19200000000000728,0.6599999999999682,1.106,,,,,1.465,2.065,0.894,0.776,0.887,0.872,,0.7239999999999327,1.1999999999999318,1.759999999999991,0.5940000000000509,0.46900000000005093,0.49099999999998545,0.4819999999999709,"{('cu', 'start'): 643.824, ('cu', 'h2dmalloc'): 643.874, ('cu', 'h2d'): 643.907, ('cu', 'workest'): 643.969, ('cu', 'compute'): 644.455, ('cu', 'copy'): 644.567, ('cu', 'pack'): 644.631, ('cu', 'd2h'): 644.823, ('gust', 'start'): 644.938, ('gust', 'h2d'): 645.017, ('gust', 'count'): 645.043, ('gust', 'scan'): 645.079, ('gust', 'expand'): 645.223, ('gust', 'sort'): 645.715, ('gust', 'reduce'): 645.87, ('gust', 'final'): 646.193, ('gust', 'pack'): 646.217, ('gust', 'd2h'): 646.283, ('merge', 'start'): 646.411, ('merge', 'h2d'): 646.492, ('merge', 'count'): 646.519, ('merge', 'scan'): 646.556, ('merge', 'expand'): 646.861, ('merge', 'merge'): 647.862, ('merge', 'final'): 648.001, ('merge', 'compact'): 648.184, ('merge', 'pack'): 648.252, ('merge', 'd2h'): 648.321, ('mrg2', 'start'): 648.481, ('mrg2', 'h2d'): 648.559, ('mrg2', 'count'): 648.584, ('mrg2', 'scan'): 648.62, ('mrg2', 'merge'): 648.88, ('mrg2', 'final'): 648.916, ('mrg2', 'compact'): 649.085, ('mrg2', 'pack'): 649.153, ('mrg2', 'd2h'): 649.222, ('mrg3', 'start'): 649.381, ('mrg3', 'h2d'): 649.458, ('mrg3', 'count'): 649.585, ('mrg3', 'scan'): 649.635, ('mrg3', 'merge'): 649.865, ('mrg3', 'pack'): 649.927, ('mrg3', 'd2h'): 649.996, ('mrg6', 'start'): 650.163, ('mrg6', 'h2d'): 650.241, ('mrg6', 'mean_numk'): 650.248, ('mrg6', 'scan'): 650.305, ('mrg6', 'classify'): 650.311, ('mrg6', 'light'): 650.568, ('mrg6', 'compact'): 650.667, ('mrg6', 'pack'): 650.732, ('mrg6', 'd2h'): 650.801, ('mrg7', 'start'): 651.056, ('mrg7', 'h2d'): 651.135, ('mrg7', 'mean_numk'): 651.142, ('mrg7', 'scan'): 651.194, ('mrg7', 'classify'): 651.2, ('mrg7', 'light'): 651.457, ('mrg7', 'compact'): 651.554, ('mrg7', 'pack'): 651.617, ('mrg7', 'd2h'): 651.686}",0.401195022277534,0.4565023981733248
Mildly sparse,can_445,445,3809,1.923494508269158,11193,11193,11193,11193,11193,11193,11193,0.0,,0.07100000000002638,0.19099999999991724,0.06900000000007367,0.033999999999991815,0.3310000000000173,0.568,,,,,0.61,0.51,0.432,0.353,0.443,0.404,,0.35599999999999454,0.4010000000000673,0.3149999999999409,0.2259999999999991,0.16899999999998272,0.2479999999999336,0.21400000000005548,"{('cu', 'start'): 696.126, ('cu', 'h2dmalloc'): 696.195, ('cu', 'h2d'): 696.216, ('cu', 'workest'): 696.287, ('cu', 'compute'): 696.478, ('cu', 'copy'): 696.547, ('cu', 'pack'): 696.572, ('cu', 'd2h'): 696.606, ('gust', 'start'): 696.71, ('gust', 'h2d'): 696.794, ('gust', 'count'): 696.818, ('gust', 'scan'): 696.861, ('gust', 'expand'): 696.911, ('gust', 'sort'): 697.058, ('gust', 'reduce'): 697.108, ('gust', 'final'): 697.171, ('gust', 'pack'): 697.195, ('gust', 'd2h'): 697.213, ('merge', 'start'): 697.328, ('merge', 'h2d'): 697.413, ('merge', 'count'): 697.443, ('merge', 'scan'): 697.486, ('merge', 'expand'): 697.526, ('merge', 'merge'): 697.627, ('merge', 'final'): 697.672, ('merge', 'compact'): 697.704, ('merge', 'pack'): 697.728, ('merge', 'd2h'): 697.75, ('mrg2', 'start'): 697.845, ('mrg2', 'h2d'): 697.938, ('mrg2', 'count'): 697.964, ('mrg2', 'scan'): 698.004, ('mrg2', 'merge'): 698.07, ('mrg2', 'final'): 698.112, ('mrg2', 'compact'): 698.139, ('mrg2', 'pack'): 698.164, ('mrg2', 'd2h'): 698.183, ('mrg3', 'start'): 698.285, ('mrg3', 'h2d'): 698.362, ('mrg3', 'count'): 698.4, ('mrg3', 'scan'): 698.459, ('mrg3', 'merge'): 698.504, ('mrg3', 'pack'): 698.531, ('mrg3', 'd2h'): 698.549, ('mrg6', 'start'): 698.647, ('mrg6', 'h2d'): 698.72, ('mrg6', 'mean_numk'): 698.729, ('mrg6', 'scan'): 698.784, ('mrg6', 'classify'): 698.791, ('mrg6', 'light'): 698.864, ('mrg6', 'compact'): 698.94, ('mrg6', 'pack'): 698.968, ('mrg6', 'd2h'): 698.985, ('mrg7', 'start'): 699.097, ('mrg7', 'h2d'): 699.178, ('mrg7', 'mean_numk'): 699.188, ('mrg7', 'scan'): 699.243, ('mrg7', 'classify'): 699.25, ('mrg7', 'light'): 699.312, ('mrg7', 'compact'): 699.367, ('mrg7', 'pack'): 699.392, ('mrg7', 'd2h'): 699.41}",0.0405010068789124,0.2553855994716286
Mildly sparse,bcsstm10,1086,22092,1.8731621948861958,54504,54504,54504,54504,54504,54504,54504,0.0,,0.05299999999999727,0.22500000000002274,0.05599999999992633,0.09300000000007458,0.33399999999994634,0.57,,,,,0.969,1.015,0.554,0.355,0.543,0.528,,0.34999999999990905,0.7680000000000291,0.8179999999999836,0.35399999999992815,0.19700000000000273,0.2980000000000018,0.2880000000000109,"{('cu', 'start'): 589.593, ('cu', 'h2dmalloc'): 589.642, ('cu', 'h2d'): 589.662, ('cu', 'workest'): 589.715, ('cu', 'compute'): 589.94, ('cu', 'copy'): 589.996, ('cu', 'pack'): 590.012, ('cu', 'd2h'): 590.105, ('gust', 'start'): 590.169, ('gust', 'h2d'): 590.237, ('gust', 'count'): 590.258, ('gust', 'scan'): 590.291, ('gust', 'expand'): 590.418, ('gust', 'sort'): 590.66, ('gust', 'reduce'): 590.794, ('gust', 'final'): 590.986, ('gust', 'pack'): 591.005, ('gust', 'd2h'): 591.03, ('merge', 'start'): 591.146, ('merge', 'h2d'): 591.212, ('merge', 'count'): 591.235, ('merge', 'scan'): 591.267, ('merge', 'expand'): 591.446, ('merge', 'merge'): 591.812, ('merge', 'final'): 591.9, ('merge', 'compact'): 592.01, ('merge', 'pack'): 592.03, ('merge', 'd2h'): 592.054, ('mrg2', 'start'): 592.166, ('mrg2', 'h2d'): 592.234, ('mrg2', 'count'): 592.256, ('mrg2', 'scan'): 592.288, ('mrg2', 'merge'): 592.461, ('mrg2', 'final'): 592.497, ('mrg2', 'compact'): 592.569, ('mrg2', 'pack'): 592.588, ('mrg2', 'd2h'): 592.613, ('mrg3', 'start'): 592.725, ('mrg3', 'h2d'): 592.79, ('mrg3', 'count'): 592.847, ('mrg3', 'scan'): 592.893, ('mrg3', 'merge'): 592.97, ('mrg3', 'pack'): 592.987, ('mrg3', 'd2h'): 593.011, ('mrg6', 'start'): 593.087, ('mrg6', 'h2d'): 593.152, ('mrg6', 'mean_numk'): 593.159, ('mrg6', 'scan'): 593.208, ('mrg6', 'classify'): 593.214, ('mrg6', 'light'): 593.382, ('mrg6', 'compact'): 593.433, ('mrg6', 'pack'): 593.45, ('mrg6', 'd2h'): 593.475, ('mrg7', 'start'): 593.635, ('mrg7', 'h2d'): 593.699, ('mrg7', 'mean_numk'): 593.707, ('mrg7', 'scan'): 593.751, ('mrg7', 'classify'): 593.757, ('mrg7', 'light'): 593.921, ('mrg7', 'compact'): 593.97, ('mrg7', 'pack'): 593.987, ('mrg7', 'd2h'): 594.011}",0.1302439486607909,0.375148800574243
Mildly sparse,bcsstk10,1086,22070,1.8712968332943305,54504,54504,54504,54504,54504,54504,54504,0.0,,0.051000000000044565,0.2279999999999518,0.05400000000008731,0.0989999999999327,0.3330000000000837,0.583,,,,,0.992,1.037,0.569,0.358,0.56,0.542,,0.3490000000000464,0.7819999999999254,0.8300000000000409,0.3590000000000373,0.19399999999995998,0.2939999999999827,0.2860000000000582,"{('cu', 'start'): 585.056, ('cu', 'h2dmalloc'): 585.11, ('cu', 'h2d'): 585.131, ('cu', 'workest'): 585.182, ('cu', 'compute'): 585.41, ('cu', 'copy'): 585.464, ('cu', 'pack'): 585.48, ('cu', 'd2h'): 585.579, ('gust', 'start'): 585.648, ('gust', 'h2d'): 585.715, ('gust', 'count'): 585.736, ('gust', 'scan'): 585.77, ('gust', 'expand'): 585.89, ('gust', 'sort'): 586.14, ('gust', 'reduce'): 586.274, ('gust', 'final'): 586.478, ('gust', 'pack'): 586.497, ('gust', 'd2h'): 586.521, ('merge', 'start'): 586.645, ('merge', 'h2d'): 586.712, ('merge', 'count'): 586.733, ('merge', 'scan'): 586.765, ('merge', 'expand'): 586.943, ('merge', 'merge'): 587.307, ('merge', 'final'): 587.401, ('merge', 'compact'): 587.523, ('merge', 'pack'): 587.542, ('merge', 'd2h'): 587.566, ('mrg2', 'start'): 587.689, ('mrg2', 'h2d'): 587.756, ('mrg2', 'count'): 587.777, ('mrg2', 'scan'): 587.809, ('mrg2', 'merge'): 587.98, ('mrg2', 'final'): 588.014, ('mrg2', 'compact'): 588.096, ('mrg2', 'pack'): 588.115, ('mrg2', 'd2h'): 588.14, ('mrg3', 'start'): 588.264, ('mrg3', 'h2d'): 588.33, ('mrg3', 'count'): 588.386, ('mrg3', 'scan'): 588.432, ('mrg3', 'merge'): 588.508, ('mrg3', 'pack'): 588.524, ('mrg3', 'd2h'): 588.548, ('mrg6', 'start'): 588.626, ('mrg6', 'h2d'): 588.691, ('mrg6', 'mean_numk'): 588.697, ('mrg6', 'scan'): 588.747, ('mrg6', 'classify'): 588.752, ('mrg6', 'light'): 588.919, ('mrg6', 'compact'): 588.969, ('mrg6', 'pack'): 588.985, ('mrg6', 'd2h'): 589.01, ('mrg7', 'start'): 589.192, ('mrg7', 'h2d'): 589.257, ('mrg7', 'mean_numk'): 589.263, ('mrg7', 'scan'): 589.309, ('mrg7', 'classify'): 589.314, ('mrg7', 'light'): 589.478, ('mrg7', 'compact'): 589.527, ('mrg7', 'pack'): 589.543, ('mrg7', 'd2h'): 589.568}",0.1352280378341674,0.3767231994541362
Mildly sparse,can_634,634,7228,1.7982067689000787,25446,25446,25446,25446,25446,25446,25446,0.0,,0.051000000000044565,0.2139999999999418,0.05299999999999727,0.08199999999999363,0.31799999999998363,0.538,,,,,0.668,0.593,0.344,0.307,0.35,0.34,,0.33600000000001273,0.5199999999999818,0.4410000000000309,0.20100000000002183,0.16300000000001091,0.19899999999995543,0.19300000000009732,"{('cu', 'start'): 599.633, ('cu', 'h2dmalloc'): 599.682, ('cu', 'h2d'): 599.698, ('cu', 'workest'): 599.749, ('cu', 'compute'): 599.963, ('cu', 'copy'): 600.016, ('cu', 'pack'): 600.034, ('cu', 'd2h'): 600.116, ('gust', 'start'): 600.179, ('gust', 'h2d'): 600.241, ('gust', 'count'): 600.263, ('gust', 'scan'): 600.296, ('gust', 'expand'): 600.323, ('gust', 'sort'): 600.551, ('gust', 'reduce'): 600.643, ('gust', 'final'): 600.742, ('gust', 'pack'): 600.761, ('gust', 'd2h'): 600.777, ('merge', 'start'): 600.854, ('merge', 'h2d'): 600.914, ('merge', 'count'): 600.937, ('merge', 'scan'): 600.968, ('merge', 'expand'): 601.03, ('merge', 'merge'): 601.281, ('merge', 'final'): 601.316, ('merge', 'compact'): 601.339, ('merge', 'pack'): 601.355, ('merge', 'd2h'): 601.37, ('mrg2', 'start'): 601.452, ('mrg2', 'h2d'): 601.512, ('mrg2', 'count'): 601.535, ('mrg2', 'scan'): 601.565, ('mrg2', 'merge'): 601.645, ('mrg2', 'final'): 601.675, ('mrg2', 'compact'): 601.697, ('mrg2', 'pack'): 601.713, ('mrg2', 'd2h'): 601.729, ('mrg3', 'start'): 601.803, ('mrg3', 'h2d'): 601.861, ('mrg3', 'count'): 601.907, ('mrg3', 'scan'): 601.951, ('mrg3', 'merge'): 602.008, ('mrg3', 'pack'): 602.024, ('mrg3', 'd2h'): 602.04, ('mrg6', 'start'): 602.115, ('mrg6', 'h2d'): 602.173, ('mrg6', 'mean_numk'): 602.179, ('mrg6', 'scan'): 602.223, ('mrg6', 'classify'): 602.232, ('mrg6', 'light'): 602.312, ('mrg6', 'compact'): 602.355, ('mrg6', 'pack'): 602.372, ('mrg6', 'd2h'): 602.392, ('mrg7', 'start'): 602.471, ('mrg7', 'h2d'): 602.531, ('mrg7', 'mean_numk'): 602.544, ('mrg7', 'scan'): 602.587, ('mrg7', 'classify'): 602.592, ('mrg7', 'light'): 602.667, ('mrg7', 'compact'): 602.708, ('mrg7', 'pack'): 602.724, ('mrg7', 'd2h'): 602.74}",0.0638359924778342,0.2764512007357552
Mildly sparse,bcsstk11,1473,34241,1.578123350888521,94187,94187,94187,94187,94187,94187,94187,0.0,,0.05200000000002092,0.2679999999999154,0.05600000000004002,0.1150000000000091,0.37599999999997635,0.749,,,,,1.062,1.096,0.573,0.389,0.566,0.552,,0.4560000000000173,0.8809999999999718,0.9180000000000064,0.3990000000000009,0.21000000000003638,0.30299999999999727,0.2939999999999827,"{('cu', 'start'): 609.839, ('cu', 'h2dmalloc'): 609.889, ('cu', 'h2d'): 609.913, ('cu', 'workest'): 609.965, ('cu', 'compute'): 610.233, ('cu', 'copy'): 610.289, ('cu', 'pack'): 610.369, ('cu', 'd2h'): 610.484, ('gust', 'start'): 610.595, ('gust', 'h2d'): 610.667, ('gust', 'count'): 610.691, ('gust', 'scan'): 610.725, ('gust', 'expand'): 610.853, ('gust', 'sort'): 611.141, ('gust', 'reduce'): 611.289, ('gust', 'final'): 611.528, ('gust', 'pack'): 611.548, ('gust', 'd2h'): 611.584, ('merge', 'start'): 611.663, ('merge', 'h2d'): 611.735, ('merge', 'count'): 611.76, ('merge', 'scan'): 611.793, ('merge', 'expand'): 611.979, ('merge', 'merge'): 612.392, ('merge', 'final'): 612.524, ('merge', 'compact'): 612.634, ('merge', 'pack'): 612.653, ('merge', 'd2h'): 612.689, ('mrg2', 'start'): 612.765, ('mrg2', 'h2d'): 612.836, ('mrg2', 'count'): 612.859, ('mrg2', 'scan'): 612.891, ('mrg2', 'merge'): 613.07, ('mrg2', 'final'): 613.105, ('mrg2', 'compact'): 613.216, ('mrg2', 'pack'): 613.235, ('mrg2', 'd2h'): 613.271, ('mrg3', 'start'): 613.344, ('mrg3', 'h2d'): 613.414, ('mrg3', 'count'): 613.478, ('mrg3', 'scan'): 613.525, ('mrg3', 'merge'): 613.608, ('mrg3', 'pack'): 613.624, ('mrg3', 'd2h'): 613.659, ('mrg6', 'start'): 613.739, ('mrg6', 'h2d'): 613.809, ('mrg6', 'mean_numk'): 613.816, ('mrg6', 'scan'): 613.866, ('mrg6', 'classify'): 613.872, ('mrg6', 'light'): 614.044, ('mrg6', 'compact'): 614.093, ('mrg6', 'pack'): 614.112, ('mrg6', 'd2h'): 614.147, ('mrg7', 'start'): 614.31, ('mrg7', 'h2d'): 614.378, ('mrg7', 'mean_numk'): 614.386, ('mrg7', 'scan'): 614.432, ('mrg7', 'classify'): 614.438, ('mrg7', 'light'): 614.608, ('mrg7', 'compact'): 614.655, ('mrg7', 'pack'): 614.672, ('mrg7', 'd2h'): 614.708}",0.2240929752588272,0.4066624013707042
Mildly sparse,bcsstk12,1473,34241,1.578123350888521,94187,94187,94187,94187,94187,94187,94187,0.0,,0.05600000000004002,0.28899999999998727,0.05700000000001637,0.12800000000004275,0.40200000000004366,0.819,,,,,1.173,1.2,0.645,0.418,0.629,0.616,,0.48900000000003274,0.97199999999998,1.0020000000000664,0.44399999999996,0.2179999999999609,0.33199999999999363,0.3249999999999318,"{('cu', 'start'): 585.757, ('cu', 'h2dmalloc'): 585.808, ('cu', 'h2d'): 585.833, ('cu', 'workest'): 585.889, ('cu', 'compute'): 586.178, ('cu', 'copy'): 586.235, ('cu', 'pack'): 586.322, ('cu', 'd2h'): 586.45, ('gust', 'start'): 586.583, ('gust', 'h2d'): 586.658, ('gust', 'count'): 586.681, ('gust', 'scan'): 586.718, ('gust', 'expand'): 586.863, ('gust', 'sort'): 587.166, ('gust', 'reduce'): 587.33, ('gust', 'final'): 587.609, ('gust', 'pack'): 587.63, ('gust', 'd2h'): 587.666, ('merge', 'start'): 587.762, ('merge', 'h2d'): 587.838, ('merge', 'count'): 587.867, ('merge', 'scan'): 587.904, ('merge', 'expand'): 588.112, ('merge', 'merge'): 588.535, ('merge', 'final'): 588.689, ('merge', 'compact'): 588.819, ('merge', 'pack'): 588.84, ('merge', 'd2h'): 588.877, ('mrg2', 'start'): 588.968, ('mrg2', 'h2d'): 589.048, ('mrg2', 'count'): 589.074, ('mrg2', 'scan'): 589.108, ('mrg2', 'merge'): 589.302, ('mrg2', 'final'): 589.338, ('mrg2', 'compact'): 589.472, ('mrg2', 'pack'): 589.492, ('mrg2', 'd2h'): 589.531, ('mrg3', 'start'): 589.619, ('mrg3', 'h2d'): 589.692, ('mrg3', 'count'): 589.757, ('mrg3', 'scan'): 589.809, ('mrg3', 'merge'): 589.893, ('mrg3', 'pack'): 589.91, ('mrg3', 'd2h'): 589.946, ('mrg6', 'start'): 590.041, ('mrg6', 'h2d'): 590.116, ('mrg6', 'mean_numk'): 590.127, ('mrg6', 'scan'): 590.185, ('mrg6', 'classify'): 590.191, ('mrg6', 'light'): 590.375, ('mrg6', 'compact'): 590.43, ('mrg6', 'pack'): 590.448, ('mrg6', 'd2h'): 590.484, ('mrg7', 'start'): 590.676, ('mrg7', 'h2d'): 590.749, ('mrg7', 'mean_numk'): 590.756, ('mrg7', 'scan'): 590.807, ('mrg7', 'classify'): 590.813, ('mrg7', 'light'): 590.996, ('mrg7', 'compact'): 591.053, ('mrg7', 'pack'): 591.074, ('mrg7', 'd2h'): 591.111}",0.217776047065854,0.4237152014859021
Mildly sparse,bcsstk09,1083,18437,1.5719305066378828,71289,71289,71289,71289,71289,71289,71289,0.0,,0.04900000000009186,0.2239999999999327,0.06500000000005457,0.11000000000001364,0.3380000000000791,0.6,,,,,0.923,0.909,0.483,0.367,0.473,0.465,,0.35800000000006094,0.6989999999999554,0.7380000000000564,0.31100000000003547,0.19800000000009277,0.25099999999997635,0.24500000000000455,"{('cu', 'start'): 606.356, ('cu', 'h2dmalloc'): 606.406, ('cu', 'h2d'): 606.425, ('cu', 'workest'): 606.474, ('cu', 'compute'): 606.698, ('cu', 'copy'): 606.763, ('cu', 'pack'): 606.783, ('cu', 'd2h'): 606.893, ('gust', 'start'): 606.962, ('gust', 'h2d'): 607.033, ('gust', 'count'): 607.054, ('gust', 'scan'): 607.088, ('gust', 'expand'): 607.171, ('gust', 'sort'): 607.409, ('gust', 'reduce'): 607.552, ('gust', 'final'): 607.712, ('gust', 'pack'): 607.732, ('gust', 'd2h'): 607.762, ('merge', 'start'): 607.891, ('merge', 'h2d'): 607.958, ('merge', 'count'): 607.979, ('merge', 'scan'): 608.012, ('merge', 'expand'): 608.127, ('merge', 'merge'): 608.441, ('merge', 'final'): 608.551, ('merge', 'compact'): 608.676, ('merge', 'pack'): 608.696, ('merge', 'd2h'): 608.725, ('mrg2', 'start'): 608.806, ('mrg2', 'h2d'): 608.876, ('mrg2', 'count'): 608.898, ('mrg2', 'scan'): 608.931, ('mrg2', 'merge'): 609.058, ('mrg2', 'final'): 609.092, ('mrg2', 'compact'): 609.168, ('mrg2', 'pack'): 609.187, ('mrg2', 'd2h'): 609.216, ('mrg3', 'start'): 609.294, ('mrg3', 'h2d'): 609.358, ('mrg3', 'count'): 609.415, ('mrg3', 'scan'): 609.465, ('mrg3', 'merge'): 609.54, ('mrg3', 'pack'): 609.556, ('mrg3', 'd2h'): 609.586, ('mrg6', 'start'): 609.667, ('mrg6', 'h2d'): 609.732, ('mrg6', 'mean_numk'): 609.737, ('mrg6', 'scan'): 609.789, ('mrg6', 'classify'): 609.794, ('mrg6', 'light'): 609.917, ('mrg6', 'compact'): 609.966, ('mrg6', 'pack'): 609.983, ('mrg6', 'd2h'): 610.013, ('mrg7', 'start'): 610.145, ('mrg7', 'h2d'): 610.211, ('mrg7', 'mean_numk'): 610.217, ('mrg7', 'scan'): 610.261, ('mrg7', 'classify'): 610.266, ('mrg7', 'light'): 610.387, ('mrg7', 'compact'): 610.435, ('mrg7', 'pack'): 610.456, ('mrg7', 'd2h'): 610.485}",0.129922991618514,0.2675807998515666
Mildly sparse,bcsstm02,66,66,1.5151515151515151,66,66,66,66,66,66,66,0.0,,0.04099999999993997,0.14200000000005275,0.043000000000006366,0.023000000000024556,0.2259999999999991,0.391,,,,,0.361,0.299,0.271,0.234,0.277,0.265,,0.2419999999999618,0.2179999999999609,0.15800000000001546,0.13200000000006185,0.09599999999988995,0.1270000000000664,0.12400000000002365,"{('cu', 'start'): 570.461, ('cu', 'h2dmalloc'): 570.51, ('cu', 'h2d'): 570.522, ('cu', 'workest'): 570.563, ('cu', 'compute'): 570.705, ('cu', 'copy'): 570.748, ('cu', 'pack'): 570.764, ('cu', 'd2h'): 570.787, ('gust', 'start'): 570.859, ('gust', 'h2d'): 570.918, ('gust', 'count'): 570.937, ('gust', 'scan'): 570.968, ('gust', 'expand'): 570.988, ('gust', 'sort'): 571.03, ('gust', 'reduce'): 571.069, ('gust', 'final'): 571.121, ('gust', 'pack'): 571.136, ('gust', 'd2h'): 571.145, ('merge', 'start'): 571.226, ('merge', 'h2d'): 571.287, ('merge', 'count'): 571.304, ('merge', 'scan'): 571.337, ('merge', 'expand'): 571.356, ('merge', 'merge'): 571.374, ('merge', 'final'): 571.408, ('merge', 'compact'): 571.431, ('merge', 'pack'): 571.445, ('merge', 'd2h'): 571.454, ('mrg2', 'start'): 571.53, ('mrg2', 'h2d'): 571.588, ('mrg2', 'count'): 571.606, ('mrg2', 'scan'): 571.637, ('mrg2', 'merge'): 571.656, ('mrg2', 'final'): 571.684, ('mrg2', 'compact'): 571.705, ('mrg2', 'pack'): 571.72, ('mrg2', 'd2h'): 571.729, ('mrg3', 'start'): 571.806, ('mrg3', 'h2d'): 571.863, ('mrg3', 'count'): 571.882, ('mrg3', 'scan'): 571.925, ('mrg3', 'merge'): 571.944, ('mrg3', 'pack'): 571.959, ('mrg3', 'd2h'): 571.967, ('mrg6', 'start'): 572.046, ('mrg6', 'h2d'): 572.107, ('mrg6', 'mean_numk'): 572.112, ('mrg6', 'scan'): 572.155, ('mrg6', 'classify'): 572.161, ('mrg6', 'light'): 572.179, ('mrg6', 'compact'): 572.218, ('mrg6', 'pack'): 572.234, ('mrg6', 'd2h'): 572.247, ('mrg7', 'start'): 572.327, ('mrg7', 'h2d'): 572.385, ('mrg7', 'mean_numk'): 572.39, ('mrg7', 'scan'): 572.432, ('mrg7', 'classify'): 572.436, ('mrg7', 'light'): 572.454, ('mrg7', 'compact'): 572.493, ('mrg7', 'pack'): 572.509, ('mrg7', 'd2h'): 572.518}",0.0372229842469096,0.1324800000991672
Mildly sparse,can_838,838,10010,1.4254304771560882,51156,51156,51156,51156,51156,51156,51156,0.0,,0.05299999999999727,0.21000000000003638,0.05499999999994998,0.09699999999997999,0.31799999999998363,0.56,,,,,0.71,0.954,0.401,0.323,0.497,0.49,,0.33400000000006,0.49899999999990996,0.7459999999999809,0.2400000000000091,0.1570000000000391,0.28300000000001546,0.2759999999999536,"{('cu', 'start'): 583.963, ('cu', 'h2dmalloc'): 584.013, ('cu', 'h2d'): 584.029, ('cu', 'workest'): 584.082, ('cu', 'compute'): 584.292, ('cu', 'copy'): 584.347, ('cu', 'pack'): 584.363, ('cu', 'd2h'): 584.46, ('gust', 'start'): 584.53, ('gust', 'h2d'): 584.594, ('gust', 'count'): 584.615, ('gust', 'scan'): 584.649, ('gust', 'expand'): 584.679, ('gust', 'sort'): 584.916, ('gust', 'reduce'): 585.011, ('gust', 'final'): 585.076, ('gust', 'pack'): 585.093, ('gust', 'd2h'): 585.117, ('merge', 'start'): 585.245, ('merge', 'h2d'): 585.307, ('merge', 'count'): 585.329, ('merge', 'scan'): 585.362, ('merge', 'expand'): 585.438, ('merge', 'merge'): 585.97, ('merge', 'final'): 586.01, ('merge', 'compact'): 586.037, ('merge', 'pack'): 586.053, ('merge', 'd2h'): 586.077, ('mrg2', 'start'): 586.206, ('mrg2', 'h2d'): 586.268, ('mrg2', 'count'): 586.289, ('mrg2', 'scan'): 586.323, ('mrg2', 'merge'): 586.437, ('mrg2', 'final'): 586.469, ('mrg2', 'compact'): 586.492, ('mrg2', 'pack'): 586.508, ('mrg2', 'd2h'): 586.532, ('mrg3', 'start'): 586.612, ('mrg3', 'h2d'): 586.674, ('mrg3', 'count'): 586.717, ('mrg3', 'scan'): 586.763, ('mrg3', 'merge'): 586.815, ('mrg3', 'pack'): 586.831, ('mrg3', 'd2h'): 586.854, ('mrg6', 'start'): 586.94, ('mrg6', 'h2d'): 587.002, ('mrg6', 'mean_numk'): 587.007, ('mrg6', 'scan'): 587.053, ('mrg6', 'classify'): 587.062, ('mrg6', 'light'): 587.174, ('mrg6', 'compact'): 587.219, ('mrg6', 'pack'): 587.285, ('mrg6', 'd2h'): 587.311, ('mrg7', 'start'): 587.442, ('mrg7', 'h2d'): 587.503, ('mrg7', 'mean_numk'): 587.508, ('mrg7', 'scan'): 587.555, ('mrg7', 'classify'): 587.559, ('mrg7', 'light'): 587.67, ('mrg7', 'compact'): 587.715, ('mrg7', 'pack'): 587.779, ('mrg7', 'd2h'): 587.806}",0.094874994829297,0.2796192004112526
