class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,phases,cublas_ms,ocean_ms
Highly sparse,bcspwr06,1454,5300,0.25069579909522466,14110,14110,14110,14110,0.0,,0.06100000000003547,0.17700000000002092,0.06200000000001182,0.038000000000010914,0.3000000000000682,0.547,,,,,0.569,0.488,0.424,,0.3240000000000691,0.3529999999999518,0.2799999999999727,0.22099999999988995,"{('cu', 'start'): 678.992, ('cu', 'h2dmalloc'): 679.057, ('cu', 'h2d'): 679.079, ('cu', 'workest'): 679.14, ('cu', 'compute'): 679.317, ('cu', 'copy'): 679.379, ('cu', 'pack'): 679.403, ('cu', 'd2h'): 679.441, ('gust', 'start'): 679.557, ('gust', 'h2d'): 679.643, ('gust', 'count'): 679.666, ('gust', 'scan'): 679.708, ('gust', 'expand'): 679.736, ('gust', 'sort'): 679.864, ('gust', 'reduce'): 679.911, ('gust', 'final'): 679.973, ('gust', 'pack'): 679.996, ('gust', 'd2h'): 680.015, ('merge', 'start'): 680.14, ('merge', 'h2d'): 680.224, ('merge', 'count'): 680.25, ('merge', 'scan'): 680.29, ('merge', 'expand'): 680.324, ('merge', 'merge'): 680.407, ('merge', 'final'): 680.454, ('merge', 'compact'): 680.485, ('merge', 'pack'): 680.504, ('merge', 'd2h'): 680.524, ('mrg2', 'start'): 680.634, ('mrg2', 'h2d'): 680.714, ('mrg2', 'count'): 680.74, ('mrg2', 'scan'): 680.788, ('mrg2', 'merge'): 680.85, ('mrg2', 'final'): 680.888, ('mrg2', 'compact'): 680.914, ('mrg2', 'pack'): 680.935, ('mrg2', 'd2h'): 680.954}",0.2354600001126527,0.2193855989957228
Highly sparse,bcsstk30,28924,2043492,0.24426218412514641,8946070,8946070,8946070,8946070,0.0,,0.32600000000002183,7.7309999999999945,0.26500000000010004,4.917000000000144,8.322000000000116,14.205,,,,,35.483,93.148,15.652,,8.394999999999982,30.32100000000014,87.70800000000008,11.215000000000146,"{('cu', 'start'): 1321.462, ('cu', 'h2dmalloc'): 1321.517, ('cu', 'h2d'): 1322.193, ('cu', 'workest'): 1322.519, ('cu', 'compute'): 1330.25, ('cu', 'copy'): 1330.515, ('cu', 'pack'): 1330.588, ('cu', 'd2h'): 1335.505, ('gust', 'start'): 1335.68, ('gust', 'h2d'): 1336.955, ('gust', 'count'): 1337.057, ('gust', 'scan'): 1337.101, ('gust', 'expand'): 1339.412, ('gust', 'sort'): 1362.666, ('gust', 'reduce'): 1364.599, ('gust', 'final'): 1367.193, ('gust', 'pack'): 1367.276, ('gust', 'd2h'): 1370.561, ('merge', 'start'): 1371.175, ('merge', 'h2d'): 1372.716, ('merge', 'count'): 1372.826, ('merge', 'scan'): 1372.869, ('merge', 'expand'): 1381.358, ('merge', 'merge'): 1458.719, ('merge', 'final'): 1459.541, ('merge', 'compact'): 1460.344, ('merge', 'pack'): 1460.424, ('merge', 'd2h'): 1463.81, ('mrg2', 'start'): 1464.334, ('mrg2', 'h2d'): 1465.081, ('mrg2', 'count'): 1465.199, ('mrg2', 'scan'): 1465.242, ('mrg2', 'merge'): 1475.071, ('mrg2', 'final'): 1475.112, ('mrg2', 'compact'): 1476.2, ('mrg2', 'pack'): 1476.296, ('mrg2', 'd2h'): 1479.559}",1181.0483779991046,2.3509535948280247
Highly sparse,bcsstm06,420,420,0.2380952380952381,420,420,420,420,0.0,,0.05700000000001637,0.16399999999998727,0.05700000000001637,0.026000000000067303,0.27800000000002,0.499,,,,,0.453,0.375,0.346,,0.29899999999997817,0.26300000000003365,0.18499999999994543,0.16399999999998727,"{('cu', 'start'): 667.216, ('cu', 'h2dmalloc'): 667.282, ('cu', 'h2d'): 667.299, ('cu', 'workest'): 667.356, ('cu', 'compute'): 667.52, ('cu', 'copy'): 667.577, ('cu', 'pack'): 667.598, ('cu', 'd2h'): 667.624, ('gust', 'start'): 667.727, ('gust', 'h2d'): 667.805, ('gust', 'count'): 667.828, ('gust', 'scan'): 667.868, ('gust', 'expand'): 667.89, ('gust', 'sort'): 667.938, ('gust', 'reduce'): 667.981, ('gust', 'final'): 668.046, ('gust', 'pack'): 668.068, ('gust', 'd2h'): 668.079, ('merge', 'start'): 668.194, ('merge', 'h2d'): 668.272, ('merge', 'count'): 668.293, ('merge', 'scan'): 668.332, ('merge', 'expand'): 668.354, ('merge', 'merge'): 668.375, ('merge', 'final'): 668.414, ('merge', 'compact'): 668.438, ('merge', 'pack'): 668.457, ('merge', 'd2h'): 668.468, ('mrg2', 'start'): 668.577, ('mrg2', 'h2d'): 668.65, ('mrg2', 'count'): 668.669, ('mrg2', 'scan'): 668.706, ('mrg2', 'merge'): 668.728, ('mrg2', 'final'): 668.761, ('mrg2', 'compact'): 668.794, ('mrg2', 'pack'): 668.814, ('mrg2', 'd2h'): 668.825}",0.0614899909123778,0.176620800094679
Highly sparse,bcspwr08,1624,6050,0.22939467106699993,16916,16916,16916,16916,0.0,,0.07100000000002638,0.17499999999995453,0.07000000000005002,0.04099999999993997,0.3160000000000309,0.598,,,,,0.603,0.522,0.445,,0.3390000000000555,0.36400000000003274,0.2960000000000491,0.2139999999999418,"{('cu', 'start'): 664.194, ('cu', 'h2dmalloc'): 664.276, ('cu', 'h2d'): 664.303, ('cu', 'workest'): 664.374, ('cu', 'compute'): 664.549, ('cu', 'copy'): 664.619, ('cu', 'pack'): 664.642, ('cu', 'd2h'): 664.683, ('gust', 'start'): 664.815, ('gust', 'h2d'): 664.919, ('gust', 'count'): 664.947, ('gust', 'scan'): 664.992, ('gust', 'expand'): 665.021, ('gust', 'sort'): 665.154, ('gust', 'reduce'): 665.201, ('gust', 'final'): 665.26, ('gust', 'pack'): 665.283, ('gust', 'd2h'): 665.304, ('merge', 'start'): 665.432, ('merge', 'h2d'): 665.53, ('merge', 'count'): 665.561, ('merge', 'scan'): 665.61, ('merge', 'expand'): 665.646, ('merge', 'merge'): 665.732, ('merge', 'final'): 665.777, ('merge', 'compact'): 665.806, ('merge', 'pack'): 665.826, ('merge', 'd2h'): 665.848, ('mrg2', 'start'): 665.974, ('mrg2', 'h2d'): 666.07, ('mrg2', 'count'): 666.098, ('mrg2', 'scan'): 666.138, ('mrg2', 'merge'): 666.199, ('mrg2', 'final'): 666.236, ('mrg2', 'compact'): 666.264, ('mrg2', 'pack'): 666.284, ('mrg2', 'd2h'): 666.306}",0.2719380427151918,0.223571201460436
Highly sparse,bcspwr07,1612,5824,0.22412551028576003,15684,15684,15684,15684,0.0,,0.06500000000005457,0.17999999999994998,0.06299999999998818,0.03700000000003456,0.3079999999999927,0.559,,,,,0.571,0.495,0.437,,0.33299999999997,0.35999999999989996,0.28099999999994907,0.21699999999998454,"{('cu', 'start'): 689.315, ('cu', 'h2dmalloc'): 689.38, ('cu', 'h2d'): 689.4, ('cu', 'workest'): 689.465, ('cu', 'compute'): 689.645, ('cu', 'copy'): 689.708, ('cu', 'pack'): 689.733, ('cu', 'd2h'): 689.77, ('gust', 'start'): 689.891, ('gust', 'h2d'): 689.974, ('gust', 'count'): 689.999, ('gust', 'scan'): 690.043, ('gust', 'expand'): 690.075, ('gust', 'sort'): 690.206, ('gust', 'reduce'): 690.253, ('gust', 'final'): 690.31, ('gust', 'pack'): 690.334, ('gust', 'd2h'): 690.354, ('merge', 'start'): 690.481, ('merge', 'h2d'): 690.567, ('merge', 'count'): 690.593, ('merge', 'scan'): 690.637, ('merge', 'expand'): 690.67, ('merge', 'merge'): 690.753, ('merge', 'final'): 690.799, ('merge', 'compact'): 690.828, ('merge', 'pack'): 690.848, ('merge', 'd2h'): 690.87, ('mrg2', 'start'): 690.987, ('mrg2', 'h2d'): 691.076, ('mrg2', 'count'): 691.102, ('mrg2', 'scan'): 691.14, ('mrg2', 'merge'): 691.203, ('mrg2', 'final'): 691.244, ('mrg2', 'compact'): 691.272, ('mrg2', 'pack'): 691.293, ('mrg2', 'd2h'): 691.315}",0.2783200470730662,0.2076575996354222
Highly sparse,bcspwr09,1723,6511,0.21931944613334525,18485,18485,18485,18485,0.0,,0.09300000000007458,0.19499999999993634,0.07200000000000273,0.04100000000005366,0.36000000000001364,0.663,,,,,0.612,0.492,0.441,,0.3870000000000573,0.3809999999999718,0.27800000000002,0.21800000000007458,"{('cu', 'start'): 698.792, ('cu', 'h2dmalloc'): 698.86, ('cu', 'h2d'): 698.887, ('cu', 'workest'): 698.98, ('cu', 'compute'): 699.175, ('cu', 'copy'): 699.247, ('cu', 'pack'): 699.274, ('cu', 'd2h'): 699.315, ('gust', 'start'): 699.472, ('gust', 'h2d'): 699.571, ('gust', 'count'): 699.599, ('gust', 'scan'): 699.643, ('gust', 'expand'): 699.673, ('gust', 'sort'): 699.804, ('gust', 'reduce'): 699.853, ('gust', 'final'): 699.927, ('gust', 'pack'): 699.952, ('gust', 'd2h'): 699.974, ('merge', 'start'): 700.096, ('merge', 'h2d'): 700.183, ('merge', 'count'): 700.209, ('merge', 'scan'): 700.25, ('merge', 'expand'): 700.282, ('merge', 'merge'): 700.371, ('merge', 'final'): 700.416, ('merge', 'compact'): 700.442, ('merge', 'pack'): 700.461, ('merge', 'd2h'): 700.484, ('mrg2', 'start'): 700.603, ('mrg2', 'h2d'): 700.689, ('mrg2', 'count'): 700.713, ('mrg2', 'scan'): 700.754, ('mrg2', 'merge'): 700.818, ('mrg2', 'final'): 700.86, ('mrg2', 'compact'): 700.885, ('mrg2', 'pack'): 700.907, ('mrg2', 'd2h'): 700.931}",0.3508030204102397,0.226332800835371
Highly sparse,bcsstm20,485,485,0.2061855670103093,485,485,485,485,0.0,,0.05499999999994998,0.1710000000000491,0.057999999999992724,0.026000000000067303,0.2839999999999918,0.509,,,,,0.445,0.381,0.367,,0.30499999999995,0.2559999999999718,0.18999999999994088,0.17000000000007276,"{('cu', 'start'): 675.997, ('cu', 'h2dmalloc'): 676.062, ('cu', 'h2d'): 676.082, ('cu', 'workest'): 676.137, ('cu', 'compute'): 676.308, ('cu', 'copy'): 676.366, ('cu', 'pack'): 676.387, ('cu', 'd2h'): 676.413, ('gust', 'start'): 676.519, ('gust', 'h2d'): 676.596, ('gust', 'count'): 676.62, ('gust', 'scan'): 676.659, ('gust', 'expand'): 676.681, ('gust', 'sort'): 676.733, ('gust', 'reduce'): 676.774, ('gust', 'final'): 676.831, ('gust', 'pack'): 676.852, ('gust', 'd2h'): 676.863, ('merge', 'start'): 676.977, ('merge', 'h2d'): 677.057, ('merge', 'count'): 677.08, ('merge', 'scan'): 677.117, ('merge', 'expand'): 677.139, ('merge', 'merge'): 677.16, ('merge', 'final'): 677.201, ('merge', 'compact'): 677.227, ('merge', 'pack'): 677.247, ('merge', 'd2h'): 677.258, ('mrg2', 'start'): 677.368, ('mrg2', 'h2d'): 677.444, ('mrg2', 'count'): 677.465, ('mrg2', 'scan'): 677.502, ('mrg2', 'merge'): 677.526, ('mrg2', 'final'): 677.561, ('mrg2', 'compact'): 677.594, ('mrg2', 'pack'): 677.614, ('mrg2', 'd2h'): 677.626}",0.0649599824100732,0.1745248005259782
Highly sparse,bcsstk21,3600,26600,0.2052469135802469,93072,93072,93072,93072,0.0,,0.06899999999995998,0.2620000000000573,0.07799999999997453,0.17700000000002092,0.4089999999999918,0.8,,,,,1.1,0.857,0.639,,0.43499999999994543,0.6850000000000591,0.51400000000001,0.29700000000002547,"{('cu', 'start'): 686.184, ('cu', 'h2dmalloc'): 686.245, ('cu', 'h2d'): 686.278, ('cu', 'workest'): 686.347, ('cu', 'compute'): 686.609, ('cu', 'copy'): 686.687, ('cu', 'pack'): 686.713, ('cu', 'd2h'): 686.89, ('gust', 'start'): 686.999, ('gust', 'h2d'): 687.093, ('gust', 'count'): 687.121, ('gust', 'scan'): 687.164, ('gust', 'expand'): 687.266, ('gust', 'sort'): 687.544, ('gust', 'reduce'): 687.673, ('gust', 'final'): 687.746, ('gust', 'pack'): 687.778, ('gust', 'd2h'): 687.849, ('merge', 'start'): 688.118, ('merge', 'h2d'): 688.216, ('merge', 'count'): 688.244, ('merge', 'scan'): 688.289, ('merge', 'expand'): 688.395, ('merge', 'merge'): 688.53, ('merge', 'final'): 688.58, ('merge', 'compact'): 688.702, ('merge', 'pack'): 688.73, ('merge', 'd2h'): 688.801, ('mrg2', 'start'): 688.99, ('mrg2', 'h2d'): 689.083, ('mrg2', 'count'): 689.111, ('mrg2', 'scan'): 689.154, ('mrg2', 'merge'): 689.215, ('mrg2', 'final'): 689.256, ('mrg2', 'compact'): 689.354, ('mrg2', 'pack'): 689.38, ('mrg2', 'd2h'): 689.459}",2.68666900228709,0.2303008000133559
Highly sparse,bcsstm19,817,817,0.12239902080783352,817,817,817,817,0.0,,0.06299999999998818,0.17599999999993088,0.06100000000003547,0.03600000000005821,0.2999999999999545,0.543,,,,,0.46,0.382,0.375,,0.32199999999988904,0.25900000000001455,0.18999999999994088,0.18399999999996908,"{('cu', 'start'): 675.605, ('cu', 'h2dmalloc'): 675.668, ('cu', 'h2d'): 675.69, ('cu', 'workest'): 675.753, ('cu', 'compute'): 675.929, ('cu', 'copy'): 675.99, ('cu', 'pack'): 676.012, ('cu', 'd2h'): 676.048, ('gust', 'start'): 676.163, ('gust', 'h2d'): 676.25, ('gust', 'count'): 676.272, ('gust', 'scan'): 676.314, ('gust', 'expand'): 676.338, ('gust', 'sort'): 676.386, ('gust', 'reduce'): 676.431, ('gust', 'final'): 676.488, ('gust', 'pack'): 676.509, ('gust', 'd2h'): 676.52, ('merge', 'start'): 676.635, ('merge', 'h2d'): 676.715, ('merge', 'count'): 676.736, ('merge', 'scan'): 676.775, ('merge', 'expand'): 676.797, ('merge', 'merge'): 676.819, ('merge', 'final'): 676.859, ('merge', 'compact'): 676.885, ('merge', 'pack'): 676.905, ('merge', 'd2h'): 676.917, ('mrg2', 'start'): 677.036, ('mrg2', 'h2d'): 677.114, ('mrg2', 'count'): 677.138, ('mrg2', 'scan'): 677.176, ('mrg2', 'merge'): 677.206, ('mrg2', 'final'): 677.241, ('mrg2', 'compact'): 677.278, ('mrg2', 'pack'): 677.298, ('mrg2', 'd2h'): 677.31}",0.0933649716898799,0.1771520002512261
Highly sparse,bcsstk25,15439,252241,0.10582233620331932,1168919,1168919,1168919,1168919,0.0,,0.19500000000005002,0.6889999999999645,0.20100000000002183,1.1900000000000546,1.0850000000000364,2.843,,,,,3.648,5.128,2.612,,1.1970000000000027,2.2220000000000937,3.7100000000000364,1.2019999999999982,"{('cu', 'start'): 747.887, ('cu', 'h2dmalloc'): 747.98, ('cu', 'h2d'): 748.15, ('cu', 'workest'): 748.345, ('cu', 'compute'): 749.034, ('cu', 'copy'): 749.235, ('cu', 'pack'): 749.347, ('cu', 'd2h'): 750.537, ('gust', 'start'): 750.753, ('gust', 'h2d'): 751.002, ('gust', 'count'): 751.103, ('gust', 'scan'): 751.158, ('gust', 'expand'): 751.369, ('gust', 'sort'): 752.289, ('gust', 'reduce'): 752.54, ('gust', 'final'): 753.119, ('gust', 'pack'): 753.224, ('gust', 'd2h'): 753.985, ('merge', 'start'): 754.417, ('merge', 'h2d'): 754.665, ('merge', 'count'): 754.77, ('merge', 'scan'): 754.821, ('merge', 'expand'): 755.268, ('merge', 'merge'): 757.716, ('merge', 'final'): 757.952, ('merge', 'compact'): 758.28, ('merge', 'pack'): 758.375, ('merge', 'd2h'): 759.151, ('mrg2', 'start'): 759.561, ('mrg2', 'h2d'): 759.81, ('mrg2', 'count'): 759.912, ('mrg2', 'scan'): 759.981, ('mrg2', 'merge'): 760.552, ('mrg2', 'final'): 760.597, ('mrg2', 'compact'): 760.908, ('mrg2', 'pack'): 761.012, ('mrg2', 'd2h'): 761.774}",178.95520792808384,0.4863743996247649
Highly sparse,bcsstk18,11948,149090,0.10443788948628972,713208,713208,713208,713208,0.0,,0.1310000000000855,0.5219999999999345,0.20300000000008822,0.8190000000000737,0.8560000000001082,2.14,,,,,2.598,3.448,1.939,,0.9610000000000127,1.6310000000000855,2.48599999999999,0.9790000000000418,"{('cu', 'start'): 724.562, ('cu', 'h2dmalloc'): 724.629, ('cu', 'h2d'): 724.733, ('cu', 'workest'): 724.864, ('cu', 'compute'): 725.386, ('cu', 'copy'): 725.589, ('cu', 'pack'): 725.694, ('cu', 'd2h'): 726.513, ('gust', 'start'): 726.722, ('gust', 'h2d'): 726.896, ('gust', 'count'): 726.929, ('gust', 'scan'): 726.974, ('gust', 'expand'): 727.157, ('gust', 'sort'): 727.708, ('gust', 'reduce'): 727.898, ('gust', 'final'): 728.419, ('gust', 'pack'): 728.527, ('gust', 'd2h'): 728.992, ('merge', 'start'): 729.331, ('merge', 'h2d'): 729.496, ('merge', 'count'): 729.536, ('merge', 'scan'): 729.585, ('merge', 'expand'): 729.915, ('merge', 'merge'): 731.356, ('merge', 'final'): 731.577, ('merge', 'compact'): 731.891, ('merge', 'pack'): 731.982, ('merge', 'd2h'): 732.446, ('mrg2', 'start'): 732.791, ('mrg2', 'h2d'): 732.959, ('mrg2', 'count'): 733.0, ('mrg2', 'scan'): 733.056, ('mrg2', 'merge'): 733.493, ('mrg2', 'final'): 733.541, ('mrg2', 'compact'): 733.847, ('mrg2', 'pack'): 733.938, ('mrg2', 'd2h'): 734.401}",86.15831506904215,0.4600384017219767
Highly sparse,bcsstk32,44609,2014701,0.10124314474587429,6819653,6819653,6819653,6819653,0.0,,0.18599999999992178,7.650000000000091,0.23299999999994725,3.6180000000001655,8.06899999999996,12.642,,,,,21.885,40.88,9.163,,8.140999999999849,17.777000000000044,36.94600000000014,5.3900000000001,"{('cu', 'start'): 1078.634, ('cu', 'h2dmalloc'): 1078.709, ('cu', 'h2d'): 1079.372, ('cu', 'workest'): 1079.558, ('cu', 'compute'): 1087.208, ('cu', 'copy'): 1087.441, ('cu', 'pack'): 1087.513, ('cu', 'd2h'): 1091.131, ('gust', 'start'): 1091.29, ('gust', 'h2d'): 1092.282, ('gust', 'count'): 1092.383, ('gust', 'scan'): 1092.427, ('gust', 'expand'): 1093.809, ('gust', 'sort'): 1107.171, ('gust', 'reduce'): 1108.389, ('gust', 'final'): 1109.963, ('gust', 'pack'): 1110.059, ('gust', 'd2h'): 1112.562, ('merge', 'start'): 1113.185, ('merge', 'h2d'): 1114.062, ('merge', 'count'): 1114.184, ('merge', 'scan'): 1114.229, ('merge', 'expand'): 1119.283, ('merge', 'merge'): 1149.757, ('merge', 'final'): 1150.318, ('merge', 'compact'): 1150.931, ('merge', 'pack'): 1151.008, ('merge', 'd2h'): 1153.571, ('mrg2', 'start'): 1154.075, ('mrg2', 'h2d'): 1154.889, ('mrg2', 'count'): 1155.015, ('mrg2', 'scan'): 1155.058, ('mrg2', 'merge'): 1159.459, ('mrg2', 'final'): 1159.501, ('mrg2', 'compact'): 1160.205, ('mrg2', 'pack'): 1160.279, ('mrg2', 'd2h'): 1162.773}",4422.201313078404,1.8075936074601489
Extremely sparse,bcsstk31,35588,1181416,0.09328153508950845,4713580,4713580,4713580,4713580,0.0,,0.17000000000007276,4.487999999999943,0.23099999999999454,2.4009999999999536,4.88900000000001,7.941,,,,,12.35,22.252,5.667,,4.970000000000027,8.72199999999998,19.475000000000023,3.090000000000032,"{('cu', 'start'): 901.217, ('cu', 'h2dmalloc'): 901.275, ('cu', 'h2d'): 901.65, ('cu', 'workest'): 901.82, ('cu', 'compute'): 906.308, ('cu', 'copy'): 906.539, ('cu', 'pack'): 906.62, ('cu', 'd2h'): 909.021, ('gust', 'start'): 909.171, ('gust', 'h2d'): 910.625, ('gust', 'count'): 910.716, ('gust', 'scan'): 910.759, ('gust', 'expand'): 911.53, ('gust', 'sort'): 917.529, ('gust', 'reduce'): 918.194, ('gust', 'final'): 919.251, ('gust', 'pack'): 919.347, ('gust', 'd2h'): 921.119, ('merge', 'start'): 921.533, ('merge', 'h2d'): 922.074, ('merge', 'count'): 922.177, ('merge', 'scan'): 922.219, ('merge', 'expand'): 924.775, ('merge', 'merge'): 940.692, ('merge', 'final'): 941.021, ('merge', 'compact'): 941.463, ('merge', 'pack'): 941.549, ('merge', 'd2h'): 943.333, ('mrg2', 'start'): 943.795, ('mrg2', 'h2d'): 944.241, ('mrg2', 'count'): 944.348, ('mrg2', 'scan'): 944.389, ('mrg2', 'merge'): 946.766, ('mrg2', 'final'): 946.806, ('mrg2', 'compact'): 947.251, ('mrg2', 'pack'): 947.331, ('mrg2', 'd2h'): 949.092}",2317.8951760055497,1.3015999945346266
Extremely sparse,bcsstm08,1074,1074,0.0931098696461825,1074,1074,1074,1074,0.0,,0.06200000000001182,0.16800000000000637,0.06100000000003547,0.026000000000067303,0.29100000000005366,0.52,,,,,0.479,0.391,0.379,,0.31399999999996453,0.27800000000002,0.19399999999995998,0.18799999999998818,"{('cu', 'start'): 659.227, ('cu', 'h2dmalloc'): 659.293, ('cu', 'h2d'): 659.313, ('cu', 'workest'): 659.375, ('cu', 'compute'): 659.543, ('cu', 'copy'): 659.604, ('cu', 'pack'): 659.627, ('cu', 'd2h'): 659.653, ('gust', 'start'): 659.761, ('gust', 'h2d'): 659.845, ('gust', 'count'): 659.872, ('gust', 'scan'): 659.924, ('gust', 'expand'): 659.95, ('gust', 'sort'): 659.998, ('gust', 'reduce'): 660.042, ('gust', 'final'): 660.101, ('gust', 'pack'): 660.123, ('gust', 'd2h'): 660.134, ('merge', 'start'): 660.253, ('merge', 'h2d'): 660.337, ('merge', 'count'): 660.359, ('merge', 'scan'): 660.399, ('merge', 'expand'): 660.422, ('merge', 'merge'): 660.443, ('merge', 'final'): 660.485, ('merge', 'compact'): 660.511, ('merge', 'pack'): 660.531, ('merge', 'd2h'): 660.542, ('mrg2', 'start'): 660.652, ('mrg2', 'h2d'): 660.731, ('mrg2', 'count'): 660.758, ('mrg2', 'scan'): 660.796, ('mrg2', 'merge'): 660.829, ('mrg2', 'final'): 660.864, ('mrg2', 'compact'): 660.888, ('mrg2', 'pack'): 660.919, ('mrg2', 'd2h'): 660.93}",0.1272429944947362,0.174416000326164
Extremely sparse,bcsstm09,1083,1083,0.09233610341643582,1083,1083,1083,1083,0.0,,0.06299999999998818,0.1710000000000491,0.06299999999998818,0.025999999999953616,0.29700000000002547,0.529,,,,,0.469,0.393,0.383,,0.31900000000007367,0.2699999999999818,0.19500000000005002,0.18499999999994543,"{('cu', 'start'): 688.884, ('cu', 'h2dmalloc'): 688.95, ('cu', 'h2d'): 688.973, ('cu', 'workest'): 689.036, ('cu', 'compute'): 689.207, ('cu', 'copy'): 689.27, ('cu', 'pack'): 689.292, ('cu', 'd2h'): 689.318, ('gust', 'start'): 689.428, ('gust', 'h2d'): 689.511, ('gust', 'count'): 689.534, ('gust', 'scan'): 689.581, ('gust', 'expand'): 689.607, ('gust', 'sort'): 689.66, ('gust', 'reduce'): 689.703, ('gust', 'final'): 689.759, ('gust', 'pack'): 689.781, ('gust', 'd2h'): 689.793, ('merge', 'start'): 689.912, ('merge', 'h2d'): 690.0, ('merge', 'count'): 690.024, ('merge', 'scan'): 690.063, ('merge', 'expand'): 690.085, ('merge', 'merge'): 690.107, ('merge', 'final'): 690.148, ('merge', 'compact'): 690.174, ('merge', 'pack'): 690.195, ('merge', 'd2h'): 690.207, ('mrg2', 'start'): 690.315, ('mrg2', 'h2d'): 690.397, ('mrg2', 'count'): 690.418, ('mrg2', 'scan'): 690.458, ('mrg2', 'merge'): 690.492, ('mrg2', 'final'): 690.528, ('mrg2', 'compact'): 690.552, ('mrg2', 'pack'): 690.582, ('mrg2', 'd2h'): 690.593}",0.145614962093532,0.1753759995102882
Extremely sparse,bcspwr10,5300,21842,0.07775720897116412,60498,60498,60498,60498,0.0,,0.06099999999992178,0.2580000000000382,0.06499999999994088,0.15099999999995362,0.38399999999990087,0.759,,,,,0.932,0.704,0.495,,0.4089999999999918,0.6710000000000491,0.45899999999994634,0.23899999999991905,"{('cu', 'start'): 682.618, ('cu', 'h2dmalloc'): 682.685, ('cu', 'h2d'): 682.714, ('cu', 'workest'): 682.775, ('cu', 'compute'): 683.033, ('cu', 'copy'): 683.098, ('cu', 'pack'): 683.123, ('cu', 'd2h'): 683.274, ('gust', 'start'): 683.396, ('gust', 'h2d'): 683.491, ('gust', 'count'): 683.52, ('gust', 'scan'): 683.563, ('gust', 'expand'): 683.598, ('gust', 'sort'): 683.877, ('gust', 'reduce'): 683.996, ('gust', 'final'): 684.136, ('gust', 'pack'): 684.162, ('gust', 'd2h'): 684.212, ('merge', 'start'): 684.34, ('merge', 'h2d'): 684.432, ('merge', 'count'): 684.464, ('merge', 'scan'): 684.506, ('merge', 'expand'): 684.546, ('merge', 'merge'): 684.707, ('merge', 'final'): 684.755, ('merge', 'compact'): 684.865, ('merge', 'pack'): 684.891, ('merge', 'd2h'): 684.941, ('mrg2', 'start'): 685.059, ('mrg2', 'h2d'): 685.148, ('mrg2', 'count'): 685.178, ('mrg2', 'scan'): 685.221, ('mrg2', 'merge'): 685.287, ('mrg2', 'final'): 685.336, ('mrg2', 'compact'): 685.366, ('mrg2', 'pack'): 685.387, ('mrg2', 'd2h'): 685.44}",7.620421005412936,0.2347007989650592
Extremely sparse,bcsstm11,1473,1473,0.0678886625933469,1473,1473,1473,1473,0.0,,0.05999999999994543,0.17899999999997362,0.06000000000005912,0.026000000000067303,0.29899999999997817,0.54,,,,,0.45,0.4,0.36,,0.31999999999993634,0.25300000000004275,0.1959999999999127,0.1710000000000491,"{('cu', 'start'): 681.308, ('cu', 'h2dmalloc'): 681.382, ('cu', 'h2d'): 681.407, ('cu', 'workest'): 681.467, ('cu', 'compute'): 681.646, ('cu', 'copy'): 681.706, ('cu', 'pack'): 681.727, ('cu', 'd2h'): 681.753, ('gust', 'start'): 681.862, ('gust', 'h2d'): 681.947, ('gust', 'count'): 681.969, ('gust', 'scan'): 682.009, ('gust', 'expand'): 682.033, ('gust', 'sort'): 682.08, ('gust', 'reduce'): 682.122, ('gust', 'final'): 682.18, ('gust', 'pack'): 682.2, ('gust', 'd2h'): 682.211, ('merge', 'start'): 682.324, ('merge', 'h2d'): 682.416, ('merge', 'count'): 682.437, ('merge', 'scan'): 682.478, ('merge', 'expand'): 682.499, ('merge', 'merge'): 682.52, ('merge', 'final'): 682.559, ('merge', 'compact'): 682.587, ('merge', 'pack'): 682.612, ('merge', 'd2h'): 682.624, ('mrg2', 'start'): 682.734, ('mrg2', 'h2d'): 682.813, ('mrg2', 'count'): 682.835, ('mrg2', 'scan'): 682.872, ('mrg2', 'merge'): 682.905, ('mrg2', 'final'): 682.939, ('mrg2', 'compact'): 682.964, ('mrg2', 'pack'): 682.984, ('mrg2', 'd2h'): 682.995}",0.2269919496029615,0.1753248002612963
