class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Highly sparse,bcsstm03,112,112,0.8928571428571428,112,112,112,112,112,0.0,,0.06700000000000728,0.1470000000000482,0.05199999999990723,0.023000000000024556,0.2659999999999627,0.471,,,,,0.401,,0.468,0.453,0.442,"{('cu', 'start'): 672.1, ('cu', 'h2dmalloc'): 672.177, ('cu', 'h2d'): 672.188, ('cu', 'workest'): 672.255, ('cu', 'compute'): 672.402, ('cu', 'copy'): 672.454, ('cu', 'pack'): 672.472, ('cu', 'd2h'): 672.495, ('gust', 'start'): 672.584, ('gust', 'h2d'): 672.661, ('gust', 'count'): 672.678, ('gust', 'scan'): 672.715, ('gust', 'expand'): 672.733, ('gust', 'sort'): 672.777, ('gust', 'reduce'): 672.823, ('gust', 'final'): 672.875, ('gust', 'pack'): 672.891, ('gust', 'd2h'): 672.899, ('outer', 'start'): 672.994, ('outer', 'h2d'): 673.07, ('outer', 'csc'): 673.128, ('outer', 'count'): 673.147, ('outer', 'scan'): 673.18, ('outer', 'expand'): 673.197, ('outer', 'sort'): 673.238, ('outer', 'reduce'): 673.279, ('outer', 'final'): 673.326, ('outer', 'pack'): 673.342, ('outer', 'd2h'): 673.351, ('colw', 'start'): 673.471, ('colw', 'h2d'): 673.549, ('colw', 'csc'): 673.605, ('colw', 'count'): 673.623, ('colw', 'scan'): 673.655, ('colw', 'expand'): 673.67, ('colw', 'sort'): 673.713, ('colw', 'reduce'): 673.745, ('colw', 'final'): 673.806, ('colw', 'pack'): 673.824, ('colw', 'd2h'): 673.832, ('inner', 'start'): 673.935, ('inner', 'h2d'): 674.01, ('inner', 'csc'): 674.065, ('inner', 'count'): 674.082, ('inner', 'scan'): 674.113, ('inner', 'expand'): 674.129, ('inner', 'sort'): 674.171, ('inner', 'reduce'): 674.203, ('inner', 'final'): 674.249, ('inner', 'numeric'): 674.269, ('inner', 'pack'): 674.285, ('inner', 'd2h'): 674.294}"
Highly sparse,bcspwr05,443,1623,0.8270105834934192,4249,4249,4249,4249,4249,0.0,,0.06799999999998363,0.16399999999998727,0.05299999999999727,0.024999999999977263,0.28499999999996817,0.504,,,,,0.485,,0.571,0.534,0.543,"{('cu', 'start'): 687.044, ('cu', 'h2dmalloc'): 687.115, ('cu', 'h2d'): 687.13, ('cu', 'workest'): 687.198, ('cu', 'compute'): 687.362, ('cu', 'copy'): 687.415, ('cu', 'pack'): 687.433, ('cu', 'd2h'): 687.458, ('gust', 'start'): 687.558, ('gust', 'h2d'): 687.644, ('gust', 'count'): 687.664, ('gust', 'scan'): 687.703, ('gust', 'expand'): 687.723, ('gust', 'sort'): 687.835, ('gust', 'reduce'): 687.875, ('gust', 'final'): 687.93, ('gust', 'pack'): 687.947, ('gust', 'd2h'): 687.959, ('outer', 'start'): 688.053, ('outer', 'h2d'): 688.138, ('outer', 'csc'): 688.201, ('outer', 'count'): 688.22, ('outer', 'scan'): 688.254, ('outer', 'expand'): 688.271, ('outer', 'sort'): 688.386, ('outer', 'reduce'): 688.421, ('outer', 'final'): 688.473, ('outer', 'pack'): 688.49, ('outer', 'd2h'): 688.524, ('colw', 'start'): 688.634, ('colw', 'h2d'): 688.721, ('colw', 'csc'): 688.785, ('colw', 'count'): 688.804, ('colw', 'scan'): 688.837, ('colw', 'expand'): 688.857, ('colw', 'sort'): 688.965, ('colw', 'reduce'): 689.0, ('colw', 'final'): 689.049, ('colw', 'pack'): 689.066, ('colw', 'd2h'): 689.077, ('inner', 'start'): 689.176, ('inner', 'h2d'): 689.256, ('inner', 'csc'): 689.318, ('inner', 'count'): 689.336, ('inner', 'scan'): 689.369, ('inner', 'expand'): 689.387, ('inner', 'sort'): 689.494, ('inner', 'reduce'): 689.535, ('inner', 'final'): 689.583, ('inner', 'numeric'): 689.607, ('inner', 'pack'): 689.624, ('inner', 'd2h'): 689.635}"
Highly sparse,bcsstk26,1922,30336,0.8212049319939666,92530,92530,92530,92530,92530,0.0,,0.06999999999993634,0.2880000000000109,0.06000000000005912,0.16300000000001091,0.41800000000000637,0.882,,,,,1.244,,1.328,1.289,1.333,"{('cu', 'start'): 637.383, ('cu', 'h2dmalloc'): 637.451, ('cu', 'h2d'): 637.489, ('cu', 'workest'): 637.559, ('cu', 'compute'): 637.847, ('cu', 'copy'): 637.907, ('cu', 'pack'): 637.984, ('cu', 'd2h'): 638.147, ('gust', 'start'): 638.289, ('gust', 'h2d'): 638.387, ('gust', 'count'): 638.408, ('gust', 'scan'): 638.45, ('gust', 'expand'): 638.589, ('gust', 'sort'): 638.858, ('gust', 'reduce'): 639.028, ('gust', 'final'): 639.339, ('gust', 'pack'): 639.365, ('gust', 'd2h'): 639.441, ('outer', 'start'): 639.534, ('outer', 'h2d'): 639.632, ('outer', 'csc'): 639.715, ('outer', 'count'): 639.734, ('outer', 'scan'): 639.77, ('outer', 'expand'): 639.9, ('outer', 'sort'): 640.163, ('outer', 'reduce'): 640.355, ('outer', 'final'): 640.55, ('outer', 'pack'): 640.571, ('outer', 'd2h'): 640.663, ('colw', 'start'): 640.873, ('colw', 'h2d'): 640.971, ('colw', 'csc'): 641.054, ('colw', 'count'): 641.075, ('colw', 'scan'): 641.11, ('colw', 'expand'): 641.248, ('colw', 'sort'): 641.522, ('colw', 'reduce'): 641.689, ('colw', 'final'): 641.871, ('colw', 'pack'): 641.891, ('colw', 'd2h'): 641.968, ('inner', 'start'): 642.173, ('inner', 'h2d'): 642.268, ('inner', 'csc'): 642.358, ('inner', 'count'): 642.382, ('inner', 'scan'): 642.416, ('inner', 'expand'): 642.555, ('inner', 'sort'): 642.818, ('inner', 'reduce'): 642.977, ('inner', 'final'): 643.164, ('inner', 'numeric'): 643.324, ('inner', 'pack'): 643.35, ('inner', 'd2h'): 643.426}"
Highly sparse,bcsstk33,8738,591904,0.775223972597465,2569536,2569536,2569536,2569536,2569536,0.0,,0.23699999999996635,2.2730000000000246,0.17300000000000182,1.3240000000000691,2.6829999999999927,5.143,,,,,10.33,,9.849,9.772,10.558,"{('cu', 'start'): 760.426, ('cu', 'h2dmalloc'): 760.482, ('cu', 'h2d'): 761.383, ('cu', 'workest'): 761.62, ('cu', 'compute'): 763.893, ('cu', 'copy'): 764.066, ('cu', 'pack'): 764.131, ('cu', 'd2h'): 765.455, ('gust', 'start'): 765.578, ('gust', 'h2d'): 766.843, ('gust', 'count'): 766.925, ('gust', 'scan'): 766.964, ('gust', 'expand'): 767.636, ('gust', 'sort'): 773.205, ('gust', 'reduce'): 773.773, ('gust', 'final'): 774.77, ('gust', 'pack'): 774.842, ('gust', 'd2h'): 775.607, ('outer', 'start'): 775.917, ('outer', 'h2d'): 776.527, ('outer', 'csc'): 776.841, ('outer', 'count'): 776.862, ('outer', 'scan'): 776.896, ('outer', 'expand'): 777.474, ('outer', 'sort'): 782.958, ('outer', 'reduce'): 783.527, ('outer', 'final'): 784.188, ('outer', 'pack'): 784.272, ('outer', 'd2h'): 785.033, ('colw', 'start'): 785.773, ('colw', 'h2d'): 786.279, ('colw', 'csc'): 786.594, ('colw', 'count'): 786.623, ('colw', 'scan'): 786.658, ('colw', 'expand'): 787.342, ('colw', 'sort'): 792.768, ('colw', 'reduce'): 793.34, ('colw', 'final'): 793.985, ('colw', 'pack'): 794.057, ('colw', 'd2h'): 794.827, ('inner', 'start'): 795.553, ('inner', 'h2d'): 796.09, ('inner', 'csc'): 796.407, ('inner', 'count'): 796.435, ('inner', 'scan'): 796.478, ('inner', 'expand'): 797.196, ('inner', 'sort'): 802.739, ('inner', 'reduce'): 803.316, ('inner', 'final'): 803.968, ('inner', 'numeric'): 804.862, ('inner', 'pack'): 804.934, ('inner', 'd2h'): 805.693}"
Highly sparse,bcsstm04,132,132,0.7575757575757576,132,132,132,132,132,0.0,,0.06900000000007367,0.16800000000000637,0.053999999999973625,0.024999999999977263,0.29100000000005366,0.51,,,,,0.438,,0.51,0.483,0.482,"{('cu', 'start'): 690.454, ('cu', 'h2dmalloc'): 690.526, ('cu', 'h2d'): 690.54, ('cu', 'workest'): 690.609, ('cu', 'compute'): 690.777, ('cu', 'copy'): 690.831, ('cu', 'pack'): 690.85, ('cu', 'd2h'): 690.875, ('gust', 'start'): 690.978, ('gust', 'h2d'): 691.056, ('gust', 'count'): 691.075, ('gust', 'scan'): 691.115, ('gust', 'expand'): 691.134, ('gust', 'sort'): 691.179, ('gust', 'reduce'): 691.229, ('gust', 'final'): 691.286, ('gust', 'pack'): 691.305, ('gust', 'd2h'): 691.314, ('outer', 'start'): 691.426, ('outer', 'h2d'): 691.502, ('outer', 'csc'): 691.573, ('outer', 'count'): 691.593, ('outer', 'scan'): 691.627, ('outer', 'expand'): 691.646, ('outer', 'sort'): 691.689, ('outer', 'reduce'): 691.731, ('outer', 'final'): 691.783, ('outer', 'pack'): 691.801, ('outer', 'd2h'): 691.811, ('colw', 'start'): 691.945, ('colw', 'h2d'): 692.022, ('colw', 'csc'): 692.085, ('colw', 'count'): 692.103, ('colw', 'scan'): 692.139, ('colw', 'expand'): 692.156, ('colw', 'sort'): 692.198, ('colw', 'reduce'): 692.244, ('colw', 'final'): 692.294, ('colw', 'pack'): 692.312, ('colw', 'd2h'): 692.322, ('inner', 'start'): 692.439, ('inner', 'h2d'): 692.517, ('inner', 'csc'): 692.578, ('inner', 'count'): 692.597, ('inner', 'scan'): 692.632, ('inner', 'expand'): 692.649, ('inner', 'sort'): 692.692, ('inner', 'reduce'): 692.726, ('inner', 'final'): 692.776, ('inner', 'numeric'): 692.797, ('inner', 'pack'): 692.814, ('inner', 'd2h'): 692.823}"
Highly sparse,bcsstk15,3948,117816,0.7558750073139261,527688,527688,527688,527688,527688,0.0,,0.1449999999999818,0.75,0.17999999999994998,0.7160000000000082,1.0749999999999318,2.193,,,,,2.596,,2.715,2.677,2.777,"{('cu', 'start'): 670.583, ('cu', 'h2dmalloc'): 670.648, ('cu', 'h2d'): 670.754, ('cu', 'workest'): 670.899, ('cu', 'compute'): 671.649, ('cu', 'copy'): 671.829, ('cu', 'pack'): 671.923, ('cu', 'd2h'): 672.639, ('gust', 'start'): 672.79, ('gust', 'h2d'): 672.955, ('gust', 'count'): 672.982, ('gust', 'scan'): 673.027, ('gust', 'expand'): 673.206, ('gust', 'sort'): 673.925, ('gust', 'reduce'): 674.128, ('gust', 'final'): 674.603, ('gust', 'pack'): 674.691, ('gust', 'd2h'): 675.122, ('outer', 'start'): 675.398, ('outer', 'h2d'): 675.565, ('outer', 'csc'): 675.665, ('outer', 'count'): 675.686, ('outer', 'scan'): 675.723, ('outer', 'expand'): 675.889, ('outer', 'sort'): 676.592, ('outer', 'reduce'): 676.782, ('outer', 'final'): 677.153, ('outer', 'pack'): 677.27, ('outer', 'd2h'): 677.702, ('colw', 'start'): 678.125, ('colw', 'h2d'): 678.289, ('colw', 'csc'): 678.391, ('colw', 'count'): 678.414, ('colw', 'scan'): 678.452, ('colw', 'expand'): 678.622, ('colw', 'sort'): 679.32, ('colw', 'reduce'): 679.517, ('colw', 'final'): 679.859, ('colw', 'pack'): 679.961, ('colw', 'd2h'): 680.403, ('inner', 'start'): 680.813, ('inner', 'h2d'): 680.986, ('inner', 'csc'): 681.087, ('inner', 'count'): 681.11, ('inner', 'scan'): 681.146, ('inner', 'expand'): 681.318, ('inner', 'sort'): 682.023, ('inner', 'reduce'): 682.221, ('inner', 'final'): 682.565, ('inner', 'numeric'): 682.789, ('inner', 'pack'): 682.891, ('inner', 'd2h'): 683.328}"
Highly sparse,bcsstm22,138,138,0.7246376811594203,138,138,138,138,138,0.0,,0.07200000000000273,0.1550000000000864,0.05299999999999727,0.02400000000000091,0.2800000000000864,0.492,,,,,0.395,,0.483,0.435,0.455,"{('cu', 'start'): 667.53, ('cu', 'h2dmalloc'): 667.608, ('cu', 'h2d'): 667.622, ('cu', 'workest'): 667.694, ('cu', 'compute'): 667.849, ('cu', 'copy'): 667.902, ('cu', 'pack'): 667.921, ('cu', 'd2h'): 667.945, ('gust', 'start'): 668.036, ('gust', 'h2d'): 668.114, ('gust', 'count'): 668.132, ('gust', 'scan'): 668.169, ('gust', 'expand'): 668.187, ('gust', 'sort'): 668.231, ('gust', 'reduce'): 668.266, ('gust', 'final'): 668.318, ('gust', 'pack'): 668.336, ('gust', 'd2h'): 668.344, ('outer', 'start'): 668.439, ('outer', 'h2d'): 668.525, ('outer', 'csc'): 668.584, ('outer', 'count'): 668.602, ('outer', 'scan'): 668.635, ('outer', 'expand'): 668.654, ('outer', 'sort'): 668.694, ('outer', 'reduce'): 668.728, ('outer', 'final'): 668.783, ('outer', 'pack'): 668.799, ('outer', 'd2h'): 668.808, ('colw', 'start'): 668.932, ('colw', 'h2d'): 669.008, ('colw', 'csc'): 669.066, ('colw', 'count'): 669.083, ('colw', 'scan'): 669.116, ('colw', 'expand'): 669.132, ('colw', 'sort'): 669.172, ('colw', 'reduce'): 669.205, ('colw', 'final'): 669.252, ('colw', 'pack'): 669.268, ('colw', 'd2h'): 669.277, ('inner', 'start'): 669.376, ('inner', 'h2d'): 669.449, ('inner', 'csc'): 669.515, ('inner', 'count'): 669.532, ('inner', 'scan'): 669.565, ('inner', 'expand'): 669.581, ('inner', 'sort'): 669.622, ('inner', 'reduce'): 669.652, ('inner', 'final'): 669.699, ('inner', 'numeric'): 669.719, ('inner', 'pack'): 669.736, ('inner', 'd2h'): 669.744}"
Highly sparse,bp_1600,822,4841,0.7164591732229859,23625,23625,23625,23625,23625,0.0,,0.06999999999993634,0.18799999999998818,0.055000000000063665,0.03799999999989723,0.3129999999999882,0.533,,,,,0.577,,0.727,0.649,0.814,"{('cu', 'start'): 664.48, ('cu', 'h2dmalloc'): 664.551, ('cu', 'h2d'): 664.566, ('cu', 'workest'): 664.636, ('cu', 'compute'): 664.824, ('cu', 'copy'): 664.879, ('cu', 'pack'): 664.897, ('cu', 'd2h'): 664.935, ('gust', 'start'): 665.026, ('gust', 'h2d'): 665.108, ('gust', 'count'): 665.142, ('gust', 'scan'): 665.179, ('gust', 'expand'): 665.232, ('gust', 'sort'): 665.373, ('gust', 'reduce'): 665.413, ('gust', 'final'): 665.471, ('gust', 'pack'): 665.488, ('gust', 'd2h'): 665.512, ('outer', 'start'): 665.613, ('outer', 'h2d'): 665.693, ('outer', 'csc'): 665.849, ('outer', 'count'): 665.867, ('outer', 'scan'): 665.901, ('outer', 'expand'): 665.95, ('outer', 'sort'): 666.073, ('outer', 'reduce'): 666.11, ('outer', 'final'): 666.17, ('outer', 'pack'): 666.187, ('outer', 'd2h'): 666.226, ('colw', 'start'): 666.349, ('colw', 'h2d'): 666.431, ('colw', 'csc'): 666.586, ('colw', 'count'): 666.606, ('colw', 'scan'): 666.639, ('colw', 'expand'): 666.659, ('colw', 'sort'): 666.78, ('colw', 'reduce'): 666.815, ('colw', 'final'): 666.865, ('colw', 'pack'): 666.882, ('colw', 'd2h'): 666.906, ('inner', 'start'): 667.006, ('inner', 'h2d'): 667.083, ('inner', 'csc'): 667.234, ('inner', 'count'): 667.27, ('inner', 'scan'): 667.303, ('inner', 'expand'): 667.352, ('inner', 'sort'): 667.473, ('inner', 'reduce'): 667.508, ('inner', 'final'): 667.558, ('inner', 'numeric'): 667.692, ('inner', 'pack'): 667.709, ('inner', 'd2h'): 667.733}"
Highly sparse,bp_1400,822,4790,0.7089112662132002,23154,23154,23154,23154,23154,0.0,,0.07000000000005002,0.18100000000004002,0.05599999999992633,0.038000000000010914,0.30700000000001637,0.525,,,,,0.565,,0.715,0.646,0.824,"{('cu', 'start'): 666.237, ('cu', 'h2dmalloc'): 666.309, ('cu', 'h2d'): 666.324, ('cu', 'workest'): 666.394, ('cu', 'compute'): 666.575, ('cu', 'copy'): 666.631, ('cu', 'pack'): 666.648, ('cu', 'd2h'): 666.686, ('gust', 'start'): 666.775, ('gust', 'h2d'): 666.868, ('gust', 'count'): 666.901, ('gust', 'scan'): 666.939, ('gust', 'expand'): 666.991, ('gust', 'sort'): 667.117, ('gust', 'reduce'): 667.157, ('gust', 'final'): 667.213, ('gust', 'pack'): 667.23, ('gust', 'd2h'): 667.253, ('outer', 'start'): 667.349, ('outer', 'h2d'): 667.427, ('outer', 'csc'): 667.584, ('outer', 'count'): 667.602, ('outer', 'scan'): 667.635, ('outer', 'expand'): 667.686, ('outer', 'sort'): 667.813, ('outer', 'reduce'): 667.858, ('outer', 'final'): 667.91, ('outer', 'pack'): 667.927, ('outer', 'd2h'): 667.964, ('colw', 'start'): 668.074, ('colw', 'h2d'): 668.154, ('colw', 'csc'): 668.312, ('colw', 'count'): 668.332, ('colw', 'scan'): 668.365, ('colw', 'expand'): 668.384, ('colw', 'sort'): 668.505, ('colw', 'reduce'): 668.539, ('colw', 'final'): 668.59, ('colw', 'pack'): 668.607, ('colw', 'd2h'): 668.629, ('inner', 'start'): 668.729, ('inner', 'h2d'): 668.811, ('inner', 'csc'): 668.967, ('inner', 'count'): 668.996, ('inner', 'scan'): 669.028, ('inner', 'expand'): 669.078, ('inner', 'sort'): 669.199, ('inner', 'reduce'): 669.234, ('inner', 'final'): 669.291, ('inner', 'numeric'): 669.426, ('inner', 'pack'): 669.443, ('inner', 'd2h'): 669.466}"
Highly sparse,bp_1200,822,4726,0.6994393829068026,22313,22313,22313,22313,22313,0.0,,0.07100000000002638,0.19500000000005002,0.05899999999996908,0.03999999999996362,0.3250000000000455,0.554,,,,,0.564,,0.738,0.667,0.831,"{('cu', 'start'): 682.423, ('cu', 'h2dmalloc'): 682.494, ('cu', 'h2d'): 682.511, ('cu', 'workest'): 682.582, ('cu', 'compute'): 682.777, ('cu', 'copy'): 682.836, ('cu', 'pack'): 682.855, ('cu', 'd2h'): 682.895, ('gust', 'start'): 682.99, ('gust', 'h2d'): 683.074, ('gust', 'count'): 683.105, ('gust', 'scan'): 683.145, ('gust', 'expand'): 683.199, ('gust', 'sort'): 683.324, ('gust', 'reduce'): 683.366, ('gust', 'final'): 683.424, ('gust', 'pack'): 683.442, ('gust', 'd2h'): 683.465, ('outer', 'start'): 683.564, ('outer', 'h2d'): 683.643, ('outer', 'csc'): 683.812, ('outer', 'count'): 683.831, ('outer', 'scan'): 683.865, ('outer', 'expand'): 683.916, ('outer', 'sort'): 684.045, ('outer', 'reduce'): 684.082, ('outer', 'final'): 684.14, ('outer', 'pack'): 684.158, ('outer', 'd2h'): 684.198, ('colw', 'start'): 684.313, ('colw', 'h2d'): 684.395, ('colw', 'csc'): 684.554, ('colw', 'count'): 684.575, ('colw', 'scan'): 684.608, ('colw', 'expand'): 684.63, ('colw', 'sort'): 684.751, ('colw', 'reduce'): 684.789, ('colw', 'final'): 684.843, ('colw', 'pack'): 684.86, ('colw', 'd2h'): 684.884, ('inner', 'start'): 684.989, ('inner', 'h2d'): 685.068, ('inner', 'csc'): 685.224, ('inner', 'count'): 685.252, ('inner', 'scan'): 685.285, ('inner', 'expand'): 685.336, ('inner', 'sort'): 685.458, ('inner', 'reduce'): 685.495, ('inner', 'final'): 685.547, ('inner', 'numeric'): 685.683, ('inner', 'pack'): 685.708, ('inner', 'd2h'): 685.733}"
Highly sparse,685_bus,685,3249,0.6924183494059353,9337,9337,9337,9337,9337,0.0,,0.07399999999995543,0.17000000000007276,0.06099999999992178,0.031000000000062755,0.30499999999995,0.533,,,,,0.51,,0.601,0.578,0.589,"{('cu', 'start'): 679.317, ('cu', 'h2dmalloc'): 679.388, ('cu', 'h2d'): 679.403, ('cu', 'workest'): 679.477, ('cu', 'compute'): 679.647, ('cu', 'copy'): 679.708, ('cu', 'pack'): 679.727, ('cu', 'd2h'): 679.758, ('gust', 'start'): 679.864, ('gust', 'h2d'): 679.947, ('gust', 'count'): 679.967, ('gust', 'scan'): 680.007, ('gust', 'expand'): 680.029, ('gust', 'sort'): 680.146, ('gust', 'reduce'): 680.187, ('gust', 'final'): 680.244, ('gust', 'pack'): 680.263, ('gust', 'd2h'): 680.278, ('outer', 'start'): 680.386, ('outer', 'h2d'): 680.465, ('outer', 'csc'): 680.532, ('outer', 'count'): 680.552, ('outer', 'scan'): 680.598, ('outer', 'expand'): 680.618, ('outer', 'sort'): 680.737, ('outer', 'reduce'): 680.775, ('outer', 'final'): 680.83, ('outer', 'pack'): 680.848, ('outer', 'd2h'): 680.875, ('colw', 'start'): 680.999, ('colw', 'h2d'): 681.082, ('colw', 'csc'): 681.15, ('colw', 'count'): 681.169, ('colw', 'scan'): 681.205, ('colw', 'expand'): 681.225, ('colw', 'sort'): 681.34, ('colw', 'reduce'): 681.376, ('colw', 'final'): 681.428, ('colw', 'pack'): 681.445, ('colw', 'd2h'): 681.461, ('inner', 'start'): 681.588, ('inner', 'h2d'): 681.67, ('inner', 'csc'): 681.738, ('inner', 'count'): 681.759, ('inner', 'scan'): 681.794, ('inner', 'expand'): 681.816, ('inner', 'sort'): 681.929, ('inner', 'reduce'): 681.967, ('inner', 'final'): 682.02, ('inner', 'numeric'): 682.046, ('inner', 'pack'): 682.064, ('inner', 'd2h'): 682.079}"
Highly sparse,bp_1000,822,4661,0.6898195014237425,21373,21373,21373,21373,21373,0.0,,0.07900000000006457,0.19499999999993634,0.06000000000005912,0.038000000000010914,0.33400000000006,0.572,,,,,0.581,,0.747,0.681,0.846,"{('cu', 'start'): 694.72, ('cu', 'h2dmalloc'): 694.793, ('cu', 'h2d'): 694.81, ('cu', 'workest'): 694.889, ('cu', 'compute'): 695.084, ('cu', 'copy'): 695.144, ('cu', 'pack'): 695.164, ('cu', 'd2h'): 695.202, ('gust', 'start'): 695.307, ('gust', 'h2d'): 695.39, ('gust', 'count'): 695.421, ('gust', 'scan'): 695.462, ('gust', 'expand'): 695.515, ('gust', 'sort'): 695.641, ('gust', 'reduce'): 695.685, ('gust', 'final'): 695.746, ('gust', 'pack'): 695.764, ('gust', 'd2h'): 695.787, ('outer', 'start'): 695.901, ('outer', 'h2d'): 695.982, ('outer', 'csc'): 696.141, ('outer', 'count'): 696.16, ('outer', 'scan'): 696.196, ('outer', 'expand'): 696.247, ('outer', 'sort'): 696.37, ('outer', 'reduce'): 696.409, ('outer', 'final'): 696.471, ('outer', 'pack'): 696.49, ('outer', 'd2h'): 696.528, ('colw', 'start'): 696.658, ('colw', 'h2d'): 696.741, ('colw', 'csc'): 696.901, ('colw', 'count'): 696.922, ('colw', 'scan'): 696.957, ('colw', 'expand'): 696.98, ('colw', 'sort'): 697.103, ('colw', 'reduce'): 697.142, ('colw', 'final'): 697.195, ('colw', 'pack'): 697.212, ('colw', 'd2h'): 697.235, ('inner', 'start'): 697.35, ('inner', 'h2d'): 697.428, ('inner', 'csc'): 697.586, ('inner', 'count'): 697.616, ('inner', 'scan'): 697.653, ('inner', 'expand'): 697.704, ('inner', 'sort'): 697.827, ('inner', 'reduce'): 697.865, ('inner', 'final'): 697.918, ('inner', 'numeric'): 698.053, ('inner', 'pack'): 698.071, ('inner', 'd2h'): 698.095}"
Highly sparse,494_bus,494,1666,0.6826861610582045,4062,4062,4062,4062,4062,0.0,,0.07100000000002638,0.18100000000004002,0.057999999999992724,0.025999999999953616,0.3100000000000591,0.539,,,,,0.514,,0.596,0.554,0.578,"{('cu', 'start'): 683.247, ('cu', 'h2dmalloc'): 683.316, ('cu', 'h2d'): 683.338, ('cu', 'workest'): 683.409, ('cu', 'compute'): 683.59, ('cu', 'copy'): 683.648, ('cu', 'pack'): 683.667, ('cu', 'd2h'): 683.693, ('gust', 'start'): 683.8, ('gust', 'h2d'): 683.886, ('gust', 'count'): 683.908, ('gust', 'scan'): 683.949, ('gust', 'expand'): 683.971, ('gust', 'sort'): 684.085, ('gust', 'reduce'): 684.126, ('gust', 'final'): 684.184, ('gust', 'pack'): 684.203, ('gust', 'd2h'): 684.215, ('outer', 'start'): 684.325, ('outer', 'h2d'): 684.405, ('outer', 'csc'): 684.471, ('outer', 'count'): 684.49, ('outer', 'scan'): 684.534, ('outer', 'expand'): 684.554, ('outer', 'sort'): 684.67, ('outer', 'reduce'): 684.709, ('outer', 'final'): 684.764, ('outer', 'pack'): 684.783, ('outer', 'd2h'): 684.795, ('colw', 'start'): 684.932, ('colw', 'h2d'): 685.016, ('colw', 'csc'): 685.083, ('colw', 'count'): 685.102, ('colw', 'scan'): 685.137, ('colw', 'expand'): 685.156, ('colw', 'sort'): 685.264, ('colw', 'reduce'): 685.301, ('colw', 'final'): 685.351, ('colw', 'pack'): 685.369, ('colw', 'd2h'): 685.381, ('inner', 'start'): 685.497, ('inner', 'h2d'): 685.587, ('inner', 'csc'): 685.653, ('inner', 'count'): 685.672, ('inner', 'scan'): 685.707, ('inner', 'expand'): 685.727, ('inner', 'sort'): 685.834, ('inner', 'reduce'): 685.871, ('inner', 'final'): 685.92, ('inner', 'numeric'): 685.946, ('inner', 'pack'): 685.964, ('inner', 'd2h'): 685.976}"
Highly sparse,bp_800,822,4534,0.6710237329876096,20224,20224,20224,20224,20224,0.0,,0.08399999999994634,0.20500000000004093,0.05700000000001637,0.03599999999994452,0.34600000000000364,0.58,,,,,0.586,,0.735,0.674,0.839,"{('cu', 'start'): 675.263, ('cu', 'h2dmalloc'): 675.334, ('cu', 'h2d'): 675.35, ('cu', 'workest'): 675.434, ('cu', 'compute'): 675.639, ('cu', 'copy'): 675.696, ('cu', 'pack'): 675.715, ('cu', 'd2h'): 675.751, ('gust', 'start'): 675.856, ('gust', 'h2d'): 675.941, ('gust', 'count'): 675.973, ('gust', 'scan'): 676.012, ('gust', 'expand'): 676.066, ('gust', 'sort'): 676.192, ('gust', 'reduce'): 676.233, ('gust', 'final'): 676.29, ('gust', 'pack'): 676.309, ('gust', 'd2h'): 676.331, ('outer', 'start'): 676.452, ('outer', 'h2d'): 676.534, ('outer', 'csc'): 676.695, ('outer', 'count'): 676.714, ('outer', 'scan'): 676.751, ('outer', 'expand'): 676.801, ('outer', 'sort'): 676.922, ('outer', 'reduce'): 676.97, ('outer', 'final'): 677.024, ('outer', 'pack'): 677.042, ('outer', 'd2h'): 677.077, ('colw', 'start'): 677.199, ('colw', 'h2d'): 677.279, ('colw', 'csc'): 677.439, ('colw', 'count'): 677.46, ('colw', 'scan'): 677.497, ('colw', 'expand'): 677.518, ('colw', 'sort'): 677.639, ('colw', 'reduce'): 677.677, ('colw', 'final'): 677.729, ('colw', 'pack'): 677.747, ('colw', 'd2h'): 677.769, ('inner', 'start'): 677.884, ('inner', 'h2d'): 677.962, ('inner', 'csc'): 678.119, ('inner', 'count'): 678.148, ('inner', 'scan'): 678.182, ('inner', 'expand'): 678.232, ('inner', 'sort'): 678.353, ('inner', 'reduce'): 678.401, ('inner', 'final'): 678.453, ('inner', 'numeric'): 678.585, ('inner', 'pack'): 678.604, ('inner', 'd2h'): 678.626}"
