name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
mesh1e1,Dense,inner,48,306,0.0,0.10000000000002274,0.0,0.10000000000002274,0.0,,,,0.0,0.09999999999990905,0.0,0.10000000000002274,0.0,0.8000000000000682
tomography,Dense,cu,500,28726,0.09999999999990905,,,,,0.10000000000002274,0.5,0.10000000000002274,,,,,0.10000000000002274,1.1000000000000227
tomography,Dense,gust,500,28726,0.1999999999999318,,0.0,0.10000000000002274,0.3000000000000682,,,,0.6999999999999318,0.3000000000000682,0.39999999999997726,,0.10000000000002274,0.8999999999999773
tomography,Dense,outer,500,28726,0.10000000000002274,0.2999999999999545,0.0,0.10000000000002274,0.2999999999999545,,,,0.7000000000000455,0.20000000000004547,0.39999999999997726,,0.0,1.0
tomography,Dense,colw,500,28726,0.10000000000002274,0.3000000000000682,0.0,0.0,0.2999999999999545,,,,0.7999999999999545,0.20000000000004547,0.2999999999999545,,0.10000000000002274,0.8999999999999773
tomography,Dense,inner,500,28726,0.10000000000002274,0.2999999999999545,0.0,0.0,0.3000000000000682,,,,0.7999999999999545,0.20000000000004547,0.2999999999999545,0.2999999999999545,0.10000000000002274,0.8999999999999773
GD01_b,Dense,cu,18,37,0.10000000000002274,,,,,0.10000000000002274,0.1999999999999318,0.0,,,,,0.10000000000002274,0.7999999999999545
GD01_b,Dense,gust,18,37,0.10000000000002274,,0.09999999999990905,0.0,0.0,,,,0.10000000000002274,0.0,0.10000000000002274,,0.0,0.7999999999999545
GD01_b,Dense,outer,18,37,0.09999999999990905,0.0,0.10000000000002274,0.0,0.0,,,,0.10000000000002274,0.0,0.10000000000002274,,0.0,0.7999999999999545
GD01_b,Dense,colw,18,37,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,0.0,,,,0.0,0.10000000000002274,0.0,,0.0,0.7999999999999545
GD01_b,Dense,inner,18,37,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,0.0,,,,0.0,0.09999999999990905,0.0,0.0,0.10000000000002274,0.8000000000000682
lund_b,Dense,cu,147,2441,0.10000000000002274,,,,,0.10000000000002274,0.1999999999999318,0.10000000000002274,,,,,0.0,1.0
lund_b,Dense,gust,147,2441,0.10000000000002274,,0.0,0.10000000000002274,0.0,,,,0.09999999999990905,0.10000000000002274,0.0,,0.0,1.0
lund_b,Dense,outer,147,2441,0.10000000000002274,0.10000000000002274,0.10000000000002274,0.0,0.0,,,,0.1999999999999318,0.0,0.10000000000002274,,0.0,0.8999999999999773
lund_b,Dense,colw,147,2441,0.20000000000004547,0.10000000000002274,0.0,0.10000000000002274,0.0,,,,0.09999999999990905,0.10000000000002274,0.0,,0.0,0.8999999999999773
lund_b,Dense,inner,147,2441,0.1999999999999318,0.10000000000002274,0.0,0.10000000000002274,0.0,,,,0.10000000000002274,0.09999999999990905,0.0,0.0,0.10000000000002274,0.8000000000000682
polbooks,Mildly sparse,cu,105,882,0.10000000000002274,,,,,0.09999999999990905,0.20000000000004547,0.0,,,,,0.0,0.8999999999999773
polbooks,Mildly sparse,gust,105,882,0.0,,0.10000000000002274,0.0,0.0,,,,0.20000000000004547,0.0,0.0,,0.10000000000002274,0.6999999999999318
polbooks,Mildly sparse,outer,105,882,0.10000000000002274,0.10000000000002274,0.0,0.0,0.0,,,,0.10000000000002274,0.09999999999990905,0.0,,0.10000000000002274,0.8000000000000682
polbooks,Mildly sparse,colw,105,882,0.10000000000002274,0.09999999999990905,0.0,0.0,0.0,,,,0.10000000000002274,0.10000000000002274,0.0,,0.10000000000002274,0.6999999999999318
polbooks,Mildly sparse,inner,105,882,0.10000000000002274,0.0,0.10000000000002274,0.0,0.0,,,,0.10000000000002274,0.10000000000002274,0.0,0.0,0.09999999999990905,0.8000000000000682
impcol_b,Mildly sparse,cu,59,312,0.10000000000002274,,,,,0.10000000000002274,0.1999999999999318,0.0,,,,,0.10000000000002274,0.7999999999999545
impcol_b,Mildly sparse,gust,59,312,0.09999999999990905,,0.0,0.10000000000002274,0.0,,,,0.0,0.10000000000002274,0.0,,0.0,0.8999999999999773
impcol_b,Mildly sparse,outer,59,312,0.10000000000002274,0.10000000000002274,0.0,0.0,0.0,,,,0.10000000000002274,0.0,0.10000000000002274,,0.0,0.8999999999999773
impcol_b,Mildly sparse,colw,59,312,0.10000000000002274,0.0,0.10000000000002274,0.0,0.0,,,,0.09999999999990905,0.0,0.0,,0.10000000000002274,0.8000000000000682
impcol_b,Mildly sparse,inner,59,312,0.10000000000002274,0.09999999999990905,0.0,0.0,0.0,,,,0.10000000000002274,0.0,0.10000000000002274,0.0,0.0,0.8999999999999773
can_73,Mildly sparse,cu,73,377,0.10000000000002274,,,,,0.09999999999990905,0.20000000000004547,0.0,,,,,0.10000000000002274,0.7999999999999545
can_73,Mildly sparse,gust,73,377,0.10000000000002274,,0.0,0.10000000000002274,0.0,,,,0.0,0.10000000000002274,0.10000000000002274,,0.0,0.7999999999999545
can_73,Mildly sparse,outer,73,377,0.10000000000002274,0.10000000000002274,0.0,0.0,0.0,,,,0.10000000000002274,0.0,0.09999999999990905,,0.0,0.8000000000000682
can_73,Mildly sparse,colw,73,377,0.10000000000002274,0.09999999999990905,0.0,0.10000000000002274,0.0,,,,0.0,0.10000000000002274,0.0,,0.10000000000002274,0.7999999999999545
