class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Highly sparse,bcsstm03,112,112,0.8928571428571428,112,112,112,112,112,0.0,,0.07000000000005002,0.14999999999997726,0.05200000000002092,0.02800000000002001,0.2720000000000482,0.476,,,,,0.413,,0.481,0.455,0.451,"{('cu', 'start'): 519.409, ('cu', 'h2dmalloc'): 519.479, ('cu', 'h2d'): 519.491, ('cu', 'workest'): 519.561, ('cu', 'compute'): 519.711, ('cu', 'copy'): 519.763, ('cu', 'pack'): 519.781, ('cu', 'd2h'): 519.809, ('gust', 'start'): 519.902, ('gust', 'h2d'): 519.978, ('gust', 'count'): 519.996, ('gust', 'scan'): 520.034, ('gust', 'expand'): 520.054, ('gust', 'sort'): 520.098, ('gust', 'reduce'): 520.135, ('gust', 'final'): 520.189, ('gust', 'pack'): 520.206, ('gust', 'd2h'): 520.217, ('outer', 'start'): 520.328, ('outer', 'h2d'): 520.404, ('outer', 'csc'): 520.464, ('outer', 'count'): 520.483, ('outer', 'scan'): 520.516, ('outer', 'expand'): 520.534, ('outer', 'sort'): 520.576, ('outer', 'reduce'): 520.617, ('outer', 'final'): 520.669, ('outer', 'pack'): 520.686, ('outer', 'd2h'): 520.698, ('colw', 'start'): 520.821, ('colw', 'h2d'): 520.897, ('colw', 'csc'): 520.957, ('colw', 'count'): 520.974, ('colw', 'scan'): 521.006, ('colw', 'expand'): 521.022, ('colw', 'sort'): 521.065, ('colw', 'reduce'): 521.098, ('colw', 'final'): 521.146, ('colw', 'pack'): 521.164, ('colw', 'd2h'): 521.176, ('inner', 'start'): 521.288, ('inner', 'h2d'): 521.362, ('inner', 'csc'): 521.419, ('inner', 'count'): 521.436, ('inner', 'scan'): 521.468, ('inner', 'expand'): 521.485, ('inner', 'sort'): 521.527, ('inner', 'reduce'): 521.559, ('inner', 'final'): 521.605, ('inner', 'numeric'): 521.625, ('inner', 'pack'): 521.643, ('inner', 'd2h'): 521.655}"
Highly sparse,bcspwr05,443,1623,0.8270105834934192,4249,4249,4249,4249,4249,0.0,,0.07200000000000273,0.17599999999993088,0.059000000000082764,0.031000000000062755,0.30700000000001637,0.537,,,,,0.516,,0.617,0.58,0.578,"{('cu', 'start'): 533.994, ('cu', 'h2dmalloc'): 534.065, ('cu', 'h2d'): 534.081, ('cu', 'workest'): 534.153, ('cu', 'compute'): 534.329, ('cu', 'copy'): 534.388, ('cu', 'pack'): 534.406, ('cu', 'd2h'): 534.437, ('gust', 'start'): 534.547, ('gust', 'h2d'): 534.634, ('gust', 'count'): 534.654, ('gust', 'scan'): 534.694, ('gust', 'expand'): 534.716, ('gust', 'sort'): 534.829, ('gust', 'reduce'): 534.871, ('gust', 'final'): 534.928, ('gust', 'pack'): 534.947, ('gust', 'd2h'): 534.962, ('outer', 'start'): 535.078, ('outer', 'h2d'): 535.167, ('outer', 'csc'): 535.247, ('outer', 'count'): 535.268, ('outer', 'scan'): 535.304, ('outer', 'expand'): 535.322, ('outer', 'sort'): 535.434, ('outer', 'reduce'): 535.474, ('outer', 'final'): 535.533, ('outer', 'pack'): 535.55, ('outer', 'd2h'): 535.58, ('colw', 'start'): 535.71, ('colw', 'h2d'): 535.796, ('colw', 'csc'): 535.862, ('colw', 'count'): 535.882, ('colw', 'scan'): 535.917, ('colw', 'expand'): 535.937, ('colw', 'sort'): 536.048, ('colw', 'reduce'): 536.086, ('colw', 'final'): 536.137, ('colw', 'pack'): 536.155, ('colw', 'd2h'): 536.17, ('inner', 'start'): 536.303, ('inner', 'h2d'): 536.387, ('inner', 'csc'): 536.453, ('inner', 'count'): 536.472, ('inner', 'scan'): 536.507, ('inner', 'expand'): 536.526, ('inner', 'sort'): 536.637, ('inner', 'reduce'): 536.674, ('inner', 'final'): 536.724, ('inner', 'numeric'): 536.748, ('inner', 'pack'): 536.766, ('inner', 'd2h'): 536.781}"
Highly sparse,bcsstk26,1922,30336,0.8212049319939666,92530,92530,92530,92530,92530,0.0,,0.07400000000006912,0.31899999999996,0.07000000000005002,0.17999999999994998,0.4630000000000791,0.99,,,,,1.385,,1.452,1.428,1.465,"{('cu', 'start'): 525.299, ('cu', 'h2dmalloc'): 525.373, ('cu', 'h2d'): 525.41, ('cu', 'workest'): 525.484, ('cu', 'compute'): 525.803, ('cu', 'copy'): 525.873, ('cu', 'pack'): 525.96, ('cu', 'd2h'): 526.14, ('gust', 'start'): 526.31, ('gust', 'h2d'): 526.403, ('gust', 'count'): 526.427, ('gust', 'scan'): 526.471, ('gust', 'expand'): 526.618, ('gust', 'sort'): 526.925, ('gust', 'reduce'): 527.118, ('gust', 'final'): 527.479, ('gust', 'pack'): 527.502, ('gust', 'd2h'): 527.576, ('outer', 'start'): 527.711, ('outer', 'h2d'): 527.812, ('outer', 'csc'): 527.902, ('outer', 'count'): 527.922, ('outer', 'scan'): 527.962, ('outer', 'expand'): 528.101, ('outer', 'sort'): 528.387, ('outer', 'reduce'): 528.563, ('outer', 'final'): 528.804, ('outer', 'pack'): 528.832, ('outer', 'd2h'): 528.919, ('colw', 'start'): 529.181, ('colw', 'h2d'): 529.281, ('colw', 'csc'): 529.368, ('colw', 'count'): 529.391, ('colw', 'scan'): 529.428, ('colw', 'expand'): 529.575, ('colw', 'sort'): 529.872, ('colw', 'reduce'): 530.055, ('colw', 'final'): 530.271, ('colw', 'pack'): 530.293, ('colw', 'd2h'): 530.368, ('inner', 'start'): 530.627, ('inner', 'h2d'): 530.739, ('inner', 'csc'): 530.828, ('inner', 'count'): 530.85, ('inner', 'scan'): 530.887, ('inner', 'expand'): 531.034, ('inner', 'sort'): 531.318, ('inner', 'reduce'): 531.491, ('inner', 'final'): 531.717, ('inner', 'numeric'): 531.901, ('inner', 'pack'): 531.923, ('inner', 'd2h'): 531.999}"
Highly sparse,bcsstk33,8738,591904,0.775223972597465,2569536,2569536,2569536,2569536,2569536,0.0,,0.2519999999999527,2.3230000000000928,0.18299999999999272,9.298999999999978,2.758000000000038,12.66,,,,,17.598,,17.675,17.888,18.792,"{('cu', 'start'): 664.491, ('cu', 'h2dmalloc'): 664.564, ('cu', 'h2d'): 664.755, ('cu', 'workest'): 665.007, ('cu', 'compute'): 667.33, ('cu', 'copy'): 667.513, ('cu', 'pack'): 667.581, ('cu', 'd2h'): 676.88, ('gust', 'start'): 679.048, ('gust', 'h2d'): 679.311, ('gust', 'count'): 679.435, ('gust', 'scan'): 679.478, ('gust', 'expand'): 680.181, ('gust', 'sort'): 685.639, ('gust', 'reduce'): 686.211, ('gust', 'final'): 687.233, ('gust', 'pack'): 687.312, ('gust', 'd2h'): 696.193, ('outer', 'start'): 698.558, ('outer', 'h2d'): 698.821, ('outer', 'csc'): 699.235, ('outer', 'count'): 699.26, ('outer', 'scan'): 699.301, ('outer', 'expand'): 699.809, ('outer', 'sort'): 705.207, ('outer', 'reduce'): 705.78, ('outer', 'final'): 706.47, ('outer', 'pack'): 706.555, ('outer', 'd2h'): 715.43, ('colw', 'start'): 718.141, ('colw', 'h2d'): 718.476, ('colw', 'csc'): 718.893, ('colw', 'count'): 718.923, ('colw', 'scan'): 718.96, ('colw', 'expand'): 719.596, ('colw', 'sort'): 724.976, ('colw', 'reduce'): 725.545, ('colw', 'final'): 726.207, ('colw', 'pack'): 726.287, ('colw', 'd2h'): 735.206, ('inner', 'start'): 737.989, ('inner', 'h2d'): 738.324, ('inner', 'csc'): 738.758, ('inner', 'count'): 738.788, ('inner', 'scan'): 738.826, ('inner', 'expand'): 739.446, ('inner', 'sort'): 744.887, ('inner', 'reduce'): 745.459, ('inner', 'final'): 746.13, ('inner', 'numeric'): 747.048, ('inner', 'pack'): 747.124, ('inner', 'd2h'): 756.214}"
Highly sparse,bcsstm04,132,132,0.7575757575757576,132,132,132,132,132,0.0,,0.06900000000007367,0.15199999999992997,0.05400000000008731,0.027999999999906322,0.27500000000009095,0.488,,,,,0.423,,0.484,0.463,0.457,"{('cu', 'start'): 527.194, ('cu', 'h2dmalloc'): 527.268, ('cu', 'h2d'): 527.281, ('cu', 'workest'): 527.35, ('cu', 'compute'): 527.502, ('cu', 'copy'): 527.556, ('cu', 'pack'): 527.575, ('cu', 'd2h'): 527.603, ('gust', 'start'): 527.698, ('gust', 'h2d'): 527.777, ('gust', 'count'): 527.796, ('gust', 'scan'): 527.835, ('gust', 'expand'): 527.853, ('gust', 'sort'): 527.898, ('gust', 'reduce'): 527.935, ('gust', 'final'): 528.002, ('gust', 'pack'): 528.02, ('gust', 'd2h'): 528.032, ('outer', 'start'): 528.134, ('outer', 'h2d'): 528.209, ('outer', 'csc'): 528.271, ('outer', 'count'): 528.29, ('outer', 'scan'): 528.322, ('outer', 'expand'): 528.34, ('outer', 'sort'): 528.383, ('outer', 'reduce'): 528.424, ('outer', 'final'): 528.476, ('outer', 'pack'): 528.493, ('outer', 'd2h'): 528.505, ('colw', 'start'): 528.63, ('colw', 'h2d'): 528.706, ('colw', 'csc'): 528.768, ('colw', 'count'): 528.785, ('colw', 'scan'): 528.819, ('colw', 'expand'): 528.836, ('colw', 'sort'): 528.877, ('colw', 'reduce'): 528.911, ('colw', 'final'): 528.969, ('colw', 'pack'): 528.987, ('colw', 'd2h'): 528.999, ('inner', 'start'): 529.105, ('inner', 'h2d'): 529.18, ('inner', 'csc'): 529.237, ('inner', 'count'): 529.254, ('inner', 'scan'): 529.287, ('inner', 'expand'): 529.303, ('inner', 'sort'): 529.345, ('inner', 'reduce'): 529.377, ('inner', 'final'): 529.425, ('inner', 'numeric'): 529.445, ('inner', 'pack'): 529.462, ('inner', 'd2h'): 529.474}"
Highly sparse,bcsstk15,3948,117816,0.7558750073139261,527688,527688,527688,527688,527688,0.0,,0.25900000000001455,0.7690000000000055,0.18799999999998818,2.4290000000000873,1.2160000000000082,4.093,,,,,4.344,,4.477,4.461,4.511,"{('cu', 'start'): 564.39, ('cu', 'h2dmalloc'): 564.475, ('cu', 'h2d'): 564.587, ('cu', 'workest'): 564.846, ('cu', 'compute'): 565.615, ('cu', 'copy'): 565.803, ('cu', 'pack'): 565.886, ('cu', 'd2h'): 568.315, ('gust', 'start'): 568.952, ('gust', 'h2d'): 569.14, ('gust', 'count'): 569.17, ('gust', 'scan'): 569.218, ('gust', 'expand'): 569.494, ('gust', 'sort'): 570.21, ('gust', 'reduce'): 570.413, ('gust', 'final'): 570.881, ('gust', 'pack'): 570.968, ('gust', 'd2h'): 572.984, ('outer', 'start'): 573.757, ('outer', 'h2d'): 573.945, ('outer', 'csc'): 574.053, ('outer', 'count'): 574.074, ('outer', 'scan'): 574.151, ('outer', 'expand'): 574.402, ('outer', 'sort'): 575.122, ('outer', 'reduce'): 575.319, ('outer', 'final'): 575.677, ('outer', 'pack'): 575.782, ('outer', 'd2h'): 577.783, ('colw', 'start'): 578.697, ('colw', 'h2d'): 578.887, ('colw', 'csc'): 579.0, ('colw', 'count'): 579.023, ('colw', 'scan'): 579.063, ('colw', 'expand'): 579.364, ('colw', 'sort'): 580.076, ('colw', 'reduce'): 580.29, ('colw', 'final'): 580.63, ('colw', 'pack'): 580.717, ('colw', 'd2h'): 582.712, ('inner', 'start'): 583.615, ('inner', 'h2d'): 583.805, ('inner', 'csc'): 583.914, ('inner', 'count'): 583.937, ('inner', 'scan'): 583.974, ('inner', 'expand'): 584.256, ('inner', 'sort'): 584.967, ('inner', 'reduce'): 585.174, ('inner', 'final'): 585.523, ('inner', 'numeric'): 585.744, ('inner', 'pack'): 585.833, ('inner', 'd2h'): 587.821}"
Highly sparse,bcsstm22,138,138,0.7246376811594203,138,138,138,138,138,0.0,,0.07200000000000273,0.15999999999996817,0.07200000000000273,0.029999999999972715,0.3039999999999736,0.553,,,,,0.485,,0.522,0.491,0.544,"{('cu', 'start'): 519.163, ('cu', 'h2dmalloc'): 519.237, ('cu', 'h2d'): 519.251, ('cu', 'workest'): 519.323, ('cu', 'compute'): 519.483, ('cu', 'copy'): 519.555, ('cu', 'pack'): 519.582, ('cu', 'd2h'): 519.612, ('gust', 'start'): 519.735, ('gust', 'h2d'): 519.825, ('gust', 'count'): 519.845, ('gust', 'scan'): 519.888, ('gust', 'expand'): 519.908, ('gust', 'sort'): 519.96, ('gust', 'reduce'): 520.021, ('gust', 'final'): 520.079, ('gust', 'pack'): 520.098, ('gust', 'd2h'): 520.111, ('outer', 'start'): 520.236, ('outer', 'h2d'): 520.321, ('outer', 'csc'): 520.388, ('outer', 'count'): 520.407, ('outer', 'scan'): 520.443, ('outer', 'expand'): 520.461, ('outer', 'sort'): 520.505, ('outer', 'reduce'): 520.543, ('outer', 'final'): 520.603, ('outer', 'pack'): 520.621, ('outer', 'd2h'): 520.634, ('colw', 'start'): 520.771, ('colw', 'h2d'): 520.851, ('colw', 'csc'): 520.914, ('colw', 'count'): 520.932, ('colw', 'scan'): 520.968, ('colw', 'expand'): 520.992, ('colw', 'sort'): 521.036, ('colw', 'reduce'): 521.071, ('colw', 'final'): 521.127, ('colw', 'pack'): 521.145, ('colw', 'd2h'): 521.158, ('inner', 'start'): 521.276, ('inner', 'h2d'): 521.353, ('inner', 'csc'): 521.418, ('inner', 'count'): 521.441, ('inner', 'scan'): 521.485, ('inner', 'expand'): 521.507, ('inner', 'sort'): 521.558, ('inner', 'reduce'): 521.595, ('inner', 'final'): 521.647, ('inner', 'numeric'): 521.668, ('inner', 'pack'): 521.687, ('inner', 'd2h'): 521.701}"
Highly sparse,bp_1600,822,4841,0.7164591732229859,23625,23625,23625,23625,23625,0.0,,0.08800000000007913,0.1959999999999127,0.057999999999992724,0.04399999999998272,0.34199999999998454,0.606,,,,,0.593,,0.74,0.695,0.861,"{('cu', 'start'): 546.35, ('cu', 'h2dmalloc'): 546.427, ('cu', 'h2d'): 546.444, ('cu', 'workest'): 546.532, ('cu', 'compute'): 546.728, ('cu', 'copy'): 546.786, ('cu', 'pack'): 546.804, ('cu', 'd2h'): 546.848, ('gust', 'start'): 546.972, ('gust', 'h2d'): 547.064, ('gust', 'count'): 547.098, ('gust', 'scan'): 547.137, ('gust', 'expand'): 547.19, ('gust', 'sort'): 547.325, ('gust', 'reduce'): 547.365, ('gust', 'final'): 547.424, ('gust', 'pack'): 547.442, ('gust', 'd2h'): 547.47, ('outer', 'start'): 547.579, ('outer', 'h2d'): 547.665, ('outer', 'csc'): 547.83, ('outer', 'count'): 547.849, ('outer', 'scan'): 547.887, ('outer', 'expand'): 547.937, ('outer', 'sort'): 548.061, ('outer', 'reduce'): 548.106, ('outer', 'final'): 548.157, ('outer', 'pack'): 548.174, ('outer', 'd2h'): 548.212, ('colw', 'start'): 548.335, ('colw', 'h2d'): 548.423, ('colw', 'csc'): 548.588, ('colw', 'count'): 548.608, ('colw', 'scan'): 548.642, ('colw', 'expand'): 548.662, ('colw', 'sort'): 548.785, ('colw', 'reduce'): 548.824, ('colw', 'final'): 548.875, ('colw', 'pack'): 548.9, ('colw', 'd2h'): 548.929, ('inner', 'start'): 549.043, ('inner', 'h2d'): 549.128, ('inner', 'csc'): 549.283, ('inner', 'count'): 549.313, ('inner', 'scan'): 549.345, ('inner', 'expand'): 549.394, ('inner', 'sort'): 549.518, ('inner', 'reduce'): 549.559, ('inner', 'final'): 549.617, ('inner', 'numeric'): 549.75, ('inner', 'pack'): 549.768, ('inner', 'd2h'): 549.797}"
Highly sparse,bp_1400,822,4790,0.7089112662132002,23154,23154,23154,23154,23154,0.0,,0.07200000000000273,0.19299999999998363,0.057999999999992724,0.041999999999916326,0.3229999999999791,0.574,,,,,0.581,,0.741,0.697,0.859,"{('cu', 'start'): 526.95, ('cu', 'h2dmalloc'): 527.022, ('cu', 'h2d'): 527.037, ('cu', 'workest'): 527.109, ('cu', 'compute'): 527.302, ('cu', 'copy'): 527.36, ('cu', 'pack'): 527.378, ('cu', 'd2h'): 527.42, ('gust', 'start'): 527.539, ('gust', 'h2d'): 527.623, ('gust', 'count'): 527.657, ('gust', 'scan'): 527.697, ('gust', 'expand'): 527.75, ('gust', 'sort'): 527.877, ('gust', 'reduce'): 527.918, ('gust', 'final'): 527.975, ('gust', 'pack'): 527.993, ('gust', 'd2h'): 528.02, ('outer', 'start'): 528.133, ('outer', 'h2d'): 528.212, ('outer', 'csc'): 528.373, ('outer', 'count'): 528.391, ('outer', 'scan'): 528.427, ('outer', 'expand'): 528.477, ('outer', 'sort'): 528.6, ('outer', 'reduce'): 528.646, ('outer', 'final'): 528.702, ('outer', 'pack'): 528.72, ('outer', 'd2h'): 528.76, ('colw', 'start'): 528.888, ('colw', 'h2d'): 528.972, ('colw', 'csc'): 529.134, ('colw', 'count'): 529.154, ('colw', 'scan'): 529.191, ('colw', 'expand'): 529.212, ('colw', 'sort'): 529.335, ('colw', 'reduce'): 529.373, ('colw', 'final'): 529.427, ('colw', 'pack'): 529.444, ('colw', 'd2h'): 529.477, ('inner', 'start'): 529.599, ('inner', 'h2d'): 529.68, ('inner', 'csc'): 529.84, ('inner', 'count'): 529.87, ('inner', 'scan'): 529.905, ('inner', 'expand'): 529.956, ('inner', 'sort'): 530.079, ('inner', 'reduce'): 530.117, ('inner', 'final'): 530.175, ('inner', 'numeric'): 530.312, ('inner', 'pack'): 530.33, ('inner', 'd2h'): 530.357}"
Highly sparse,bp_1200,822,4726,0.6994393829068026,22313,22313,22313,22313,22313,0.0,,0.07400000000006912,0.20199999999999818,0.05899999999996908,0.043000000000006366,0.3350000000000364,0.58,,,,,0.601,,0.761,0.702,0.855,"{('cu', 'start'): 524.277, ('cu', 'h2dmalloc'): 524.351, ('cu', 'h2d'): 524.367, ('cu', 'workest'): 524.441, ('cu', 'compute'): 524.643, ('cu', 'copy'): 524.702, ('cu', 'pack'): 524.721, ('cu', 'd2h'): 524.764, ('gust', 'start'): 524.875, ('gust', 'h2d'): 524.972, ('gust', 'count'): 525.004, ('gust', 'scan'): 525.046, ('gust', 'expand'): 525.1, ('gust', 'sort'): 525.227, ('gust', 'reduce'): 525.268, ('gust', 'final'): 525.329, ('gust', 'pack'): 525.348, ('gust', 'd2h'): 525.374, ('outer', 'start'): 525.491, ('outer', 'h2d'): 525.575, ('outer', 'csc'): 525.739, ('outer', 'count'): 525.76, ('outer', 'scan'): 525.797, ('outer', 'expand'): 525.848, ('outer', 'sort'): 525.971, ('outer', 'reduce'): 526.012, ('outer', 'final'): 526.075, ('outer', 'pack'): 526.094, ('outer', 'd2h'): 526.134, ('colw', 'start'): 526.267, ('colw', 'h2d'): 526.352, ('colw', 'csc'): 526.513, ('colw', 'count'): 526.535, ('colw', 'scan'): 526.57, ('colw', 'expand'): 526.592, ('colw', 'sort'): 526.714, ('colw', 'reduce'): 526.753, ('colw', 'final'): 526.809, ('colw', 'pack'): 526.826, ('colw', 'd2h'): 526.853, ('inner', 'start'): 526.984, ('inner', 'h2d'): 527.066, ('inner', 'csc'): 527.227, ('inner', 'count'): 527.256, ('inner', 'scan'): 527.292, ('inner', 'expand'): 527.344, ('inner', 'sort'): 527.466, ('inner', 'reduce'): 527.504, ('inner', 'final'): 527.558, ('inner', 'numeric'): 527.695, ('inner', 'pack'): 527.713, ('inner', 'd2h'): 527.74}"
Highly sparse,685_bus,685,3249,0.6924183494059353,9337,9337,9337,9337,9337,0.0,,0.06899999999995998,0.16300000000001091,0.05600000000004002,0.03600000000005821,0.2880000000000109,0.509,,,,,0.494,,0.568,0.546,0.557,"{('cu', 'start'): 533.855, ('cu', 'h2dmalloc'): 533.931, ('cu', 'h2d'): 533.946, ('cu', 'workest'): 534.015, ('cu', 'compute'): 534.178, ('cu', 'copy'): 534.234, ('cu', 'pack'): 534.251, ('cu', 'd2h'): 534.287, ('gust', 'start'): 534.381, ('gust', 'h2d'): 534.463, ('gust', 'count'): 534.483, ('gust', 'scan'): 534.521, ('gust', 'expand'): 534.542, ('gust', 'sort'): 534.656, ('gust', 'reduce'): 534.695, ('gust', 'final'): 534.749, ('gust', 'pack'): 534.766, ('gust', 'd2h'): 534.788, ('outer', 'start'): 534.888, ('outer', 'h2d'): 534.967, ('outer', 'csc'): 535.031, ('outer', 'count'): 535.05, ('outer', 'scan'): 535.083, ('outer', 'expand'): 535.102, ('outer', 'sort'): 535.212, ('outer', 'reduce'): 535.249, ('outer', 'final'): 535.306, ('outer', 'pack'): 535.324, ('outer', 'd2h'): 535.357, ('colw', 'start'): 535.469, ('colw', 'h2d'): 535.551, ('colw', 'csc'): 535.617, ('colw', 'count'): 535.637, ('colw', 'scan'): 535.671, ('colw', 'expand'): 535.691, ('colw', 'sort'): 535.801, ('colw', 'reduce'): 535.836, ('colw', 'final'): 535.885, ('colw', 'pack'): 535.902, ('colw', 'd2h'): 535.92, ('inner', 'start'): 536.027, ('inner', 'h2d'): 536.107, ('inner', 'csc'): 536.172, ('inner', 'count'): 536.191, ('inner', 'scan'): 536.225, ('inner', 'expand'): 536.245, ('inner', 'sort'): 536.354, ('inner', 'reduce'): 536.389, ('inner', 'final'): 536.438, ('inner', 'numeric'): 536.463, ('inner', 'pack'): 536.481, ('inner', 'd2h'): 536.499}"
Highly sparse,bp_1000,822,4661,0.6898195014237425,21373,21373,21373,21373,21373,0.0,,0.09000000000003183,0.20299999999997453,0.05999999999994543,0.043000000000006366,0.3529999999999518,0.604,,,,,0.595,,0.754,0.71,0.864,"{('cu', 'start'): 526.773, ('cu', 'h2dmalloc'): 526.848, ('cu', 'h2d'): 526.865, ('cu', 'workest'): 526.955, ('cu', 'compute'): 527.158, ('cu', 'copy'): 527.218, ('cu', 'pack'): 527.237, ('cu', 'd2h'): 527.28, ('gust', 'start'): 527.394, ('gust', 'h2d'): 527.483, ('gust', 'count'): 527.517, ('gust', 'scan'): 527.555, ('gust', 'expand'): 527.609, ('gust', 'sort'): 527.736, ('gust', 'reduce'): 527.777, ('gust', 'final'): 527.836, ('gust', 'pack'): 527.855, ('gust', 'd2h'): 527.885, ('outer', 'start'): 528.004, ('outer', 'h2d'): 528.09, ('outer', 'csc'): 528.252, ('outer', 'count'): 528.271, ('outer', 'scan'): 528.308, ('outer', 'expand'): 528.358, ('outer', 'sort'): 528.491, ('outer', 'reduce'): 528.531, ('outer', 'final'): 528.588, ('outer', 'pack'): 528.606, ('outer', 'd2h'): 528.645, ('colw', 'start'): 528.772, ('colw', 'h2d'): 528.856, ('colw', 'csc'): 529.032, ('colw', 'count'): 529.06, ('colw', 'scan'): 529.096, ('colw', 'expand'): 529.117, ('colw', 'sort'): 529.24, ('colw', 'reduce'): 529.278, ('colw', 'final'): 529.331, ('colw', 'pack'): 529.349, ('colw', 'd2h'): 529.374, ('inner', 'start'): 529.496, ('inner', 'h2d'): 529.577, ('inner', 'csc'): 529.738, ('inner', 'count'): 529.768, ('inner', 'scan'): 529.803, ('inner', 'expand'): 529.854, ('inner', 'sort'): 529.989, ('inner', 'reduce'): 530.028, ('inner', 'final'): 530.08, ('inner', 'numeric'): 530.215, ('inner', 'pack'): 530.234, ('inner', 'd2h'): 530.259}"
Highly sparse,494_bus,494,1666,0.6826861610582045,4062,4062,4062,4062,4062,0.0,,0.07300000000009277,0.19700000000000273,0.06200000000001182,0.03199999999992542,0.3320000000001073,0.571,,,,,0.512,,0.607,0.57,0.584,"{('cu', 'start'): 531.566, ('cu', 'h2dmalloc'): 531.637, ('cu', 'h2d'): 531.661, ('cu', 'workest'): 531.734, ('cu', 'compute'): 531.931, ('cu', 'copy'): 531.993, ('cu', 'pack'): 532.013, ('cu', 'd2h'): 532.045, ('gust', 'start'): 532.154, ('gust', 'h2d'): 532.241, ('gust', 'count'): 532.263, ('gust', 'scan'): 532.303, ('gust', 'expand'): 532.324, ('gust', 'sort'): 532.438, ('gust', 'reduce'): 532.478, ('gust', 'final'): 532.536, ('gust', 'pack'): 532.554, ('gust', 'd2h'): 532.568, ('outer', 'start'): 532.681, ('outer', 'h2d'): 532.763, ('outer', 'csc'): 532.83, ('outer', 'count'): 532.851, ('outer', 'scan'): 532.898, ('outer', 'expand'): 532.918, ('outer', 'sort'): 533.027, ('outer', 'reduce'): 533.075, ('outer', 'final'): 533.128, ('outer', 'pack'): 533.146, ('outer', 'd2h'): 533.174, ('colw', 'start'): 533.304, ('colw', 'h2d'): 533.387, ('colw', 'csc'): 533.453, ('colw', 'count'): 533.473, ('colw', 'scan'): 533.508, ('colw', 'expand'): 533.528, ('colw', 'sort'): 533.638, ('colw', 'reduce'): 533.675, ('colw', 'final'): 533.726, ('colw', 'pack'): 533.745, ('colw', 'd2h'): 533.76, ('inner', 'start'): 533.887, ('inner', 'h2d'): 533.967, ('inner', 'csc'): 534.034, ('inner', 'count'): 534.053, ('inner', 'scan'): 534.089, ('inner', 'expand'): 534.108, ('inner', 'sort'): 534.217, ('inner', 'reduce'): 534.255, ('inner', 'final'): 534.312, ('inner', 'numeric'): 534.339, ('inner', 'pack'): 534.357, ('inner', 'd2h'): 534.372}"
Highly sparse,bp_800,822,4534,0.6710237329876096,20224,20224,20224,20224,20224,0.0,,0.07799999999997453,0.20800000000008367,0.05899999999996908,0.03999999999996362,0.3450000000000273,0.582,,,,,0.596,,0.762,0.683,0.85,"{('cu', 'start'): 534.865, ('cu', 'h2dmalloc'): 534.937, ('cu', 'h2d'): 534.953, ('cu', 'workest'): 535.031, ('cu', 'compute'): 535.239, ('cu', 'copy'): 535.298, ('cu', 'pack'): 535.316, ('cu', 'd2h'): 535.356, ('gust', 'start'): 535.47, ('gust', 'h2d'): 535.557, ('gust', 'count'): 535.591, ('gust', 'scan'): 535.632, ('gust', 'expand'): 535.691, ('gust', 'sort'): 535.82, ('gust', 'reduce'): 535.864, ('gust', 'final'): 535.921, ('gust', 'pack'): 535.939, ('gust', 'd2h'): 535.964, ('outer', 'start'): 536.085, ('outer', 'h2d'): 536.168, ('outer', 'csc'): 536.33, ('outer', 'count'): 536.35, ('outer', 'scan'): 536.386, ('outer', 'expand'): 536.434, ('outer', 'sort'): 536.556, ('outer', 'reduce'): 536.604, ('outer', 'final'): 536.661, ('outer', 'pack'): 536.689, ('outer', 'd2h'): 536.73, ('colw', 'start'): 536.863, ('colw', 'h2d'): 536.948, ('colw', 'csc'): 537.109, ('colw', 'count'): 537.13, ('colw', 'scan'): 537.166, ('colw', 'expand'): 537.187, ('colw', 'sort'): 537.308, ('colw', 'reduce'): 537.345, ('colw', 'final'): 537.397, ('colw', 'pack'): 537.415, ('colw', 'd2h'): 537.44, ('inner', 'start'): 537.561, ('inner', 'h2d'): 537.639, ('inner', 'csc'): 537.807, ('inner', 'count'): 537.837, ('inner', 'scan'): 537.873, ('inner', 'expand'): 537.922, ('inner', 'sort'): 538.045, ('inner', 'reduce'): 538.082, ('inner', 'final'): 538.134, ('inner', 'numeric'): 538.266, ('inner', 'pack'): 538.286, ('inner', 'd2h'): 538.31}"
