class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,man_write,phases,cublas_ms
Highly sparse,bcspwr07,1612,5824,0.22412551028576003,15684,15684,15684,15684,0.0,,0.05700000000001637,0.15099999999995362,0.047000000000025466,0.028999999999996362,0.25499999999999545,0.425,,,,,0.439,0.367,0.302,,"{('cu', 'start'): 589.388, ('cu', 'h2dmalloc'): 589.437, ('cu', 'h2d'): 589.451, ('cu', 'workest'): 589.508, ('cu', 'compute'): 589.659, ('cu', 'copy'): 589.706, ('cu', 'pack'): 589.72, ('cu', 'd2h'): 589.749, ('gust', 'start'): 589.823, ('gust', 'h2d'): 589.885, ('gust', 'count'): 589.902, ('gust', 'scan'): 589.935, ('gust', 'expand'): 589.956, ('gust', 'sort'): 590.076, ('gust', 'reduce'): 590.112, ('gust', 'final'): 590.159, ('gust', 'pack'): 590.173, ('gust', 'd2h'): 590.191, ('merge', 'start'): 590.27, ('merge', 'h2d'): 590.329, ('merge', 'count'): 590.346, ('merge', 'scan'): 590.378, ('merge', 'expand'): 590.403, ('merge', 'merge'): 590.481, ('merge', 'final'): 590.515, ('merge', 'compact'): 590.537, ('merge', 'pack'): 590.551, ('merge', 'd2h'): 590.566, ('mrg2', 'start'): 590.644, ('mrg2', 'h2d'): 590.705, ('mrg2', 'count'): 590.722, ('mrg2', 'scan'): 590.752, ('mrg2', 'merge'): 590.797, ('mrg2', 'final'): 590.826, ('mrg2', 'compact'): 590.847, ('mrg2', 'pack'): 590.861, ('mrg2', 'd2h'): 590.876}",0.2624389017000794
Highly sparse,bcspwr09,1723,6511,0.21931944613334525,18485,18485,18485,18485,0.0,,0.05200000000002092,0.14999999999997726,0.047000000000025466,0.029999999999972715,0.24900000000002365,0.427,,,,,0.437,0.375,0.307,,"{('cu', 'start'): 582.924, ('cu', 'h2dmalloc'): 582.974, ('cu', 'h2d'): 582.987, ('cu', 'workest'): 583.039, ('cu', 'compute'): 583.189, ('cu', 'copy'): 583.236, ('cu', 'pack'): 583.25, ('cu', 'd2h'): 583.28, ('gust', 'start'): 583.36, ('gust', 'h2d'): 583.421, ('gust', 'count'): 583.438, ('gust', 'scan'): 583.471, ('gust', 'expand'): 583.492, ('gust', 'sort'): 583.613, ('gust', 'reduce'): 583.648, ('gust', 'final'): 583.696, ('gust', 'pack'): 583.71, ('gust', 'd2h'): 583.725, ('merge', 'start'): 583.806, ('merge', 'h2d'): 583.866, ('merge', 'count'): 583.884, ('merge', 'scan'): 583.915, ('merge', 'expand'): 583.941, ('merge', 'merge'): 584.026, ('merge', 'final'): 584.059, ('merge', 'compact'): 584.082, ('merge', 'pack'): 584.096, ('merge', 'd2h'): 584.111, ('mrg2', 'start'): 584.188, ('mrg2', 'h2d'): 584.247, ('mrg2', 'count'): 584.264, ('mrg2', 'scan'): 584.295, ('mrg2', 'merge'): 584.343, ('mrg2', 'final'): 584.373, ('mrg2', 'compact'): 584.394, ('mrg2', 'pack'): 584.408, ('mrg2', 'd2h'): 584.424}",0.3371540224179625
Highly sparse,bcsstm20,485,485,0.2061855670103093,485,485,485,485,0.0,,0.04500000000007276,0.16300000000001091,0.04499999999995907,0.02500000000009095,0.25300000000004275,0.419,,,,,0.36,0.295,0.276,,"{('cu', 'start'): 613.872, ('cu', 'h2dmalloc'): 613.923, ('cu', 'h2d'): 613.935, ('cu', 'workest'): 613.98, ('cu', 'compute'): 614.143, ('cu', 'copy'): 614.188, ('cu', 'pack'): 614.204, ('cu', 'd2h'): 614.229, ('gust', 'start'): 614.301, ('gust', 'h2d'): 614.361, ('gust', 'count'): 614.378, ('gust', 'scan'): 614.413, ('gust', 'expand'): 614.435, ('gust', 'sort'): 614.479, ('gust', 'reduce'): 614.514, ('gust', 'final'): 614.564, ('gust', 'pack'): 614.578, ('gust', 'd2h'): 614.589, ('merge', 'start'): 614.669, ('merge', 'h2d'): 614.728, ('merge', 'count'): 614.745, ('merge', 'scan'): 614.779, ('merge', 'expand'): 614.796, ('merge', 'merge'): 614.814, ('merge', 'final'): 614.851, ('merge', 'compact'): 614.872, ('merge', 'pack'): 614.888, ('merge', 'd2h'): 614.897, ('mrg2', 'start'): 614.971, ('mrg2', 'h2d'): 615.03, ('mrg2', 'count'): 615.046, ('mrg2', 'scan'): 615.082, ('mrg2', 'merge'): 615.101, ('mrg2', 'final'): 615.132, ('mrg2', 'compact'): 615.153, ('mrg2', 'pack'): 615.17, ('mrg2', 'd2h'): 615.179}",0.064269988797605
Highly sparse,bcsstk21,3600,26600,0.2052469135802469,93072,93072,93072,93072,0.0,,0.05700000000001637,0.20799999999997,0.05700000000001637,0.11099999999999,0.32200000000000273,0.588,,,,,0.839,0.673,0.489,,"{('cu', 'start'): 591.238, ('cu', 'h2dmalloc'): 591.292, ('cu', 'h2d'): 591.314, ('cu', 'workest'): 591.371, ('cu', 'compute'): 591.579, ('cu', 'copy'): 591.636, ('cu', 'pack'): 591.654, ('cu', 'd2h'): 591.765, ('gust', 'start'): 591.844, ('gust', 'h2d'): 591.92, ('gust', 'count'): 591.941, ('gust', 'scan'): 591.98, ('gust', 'expand'): 592.061, ('gust', 'sort'): 592.298, ('gust', 'reduce'): 592.395, ('gust', 'final'): 592.455, ('gust', 'pack'): 592.473, ('gust', 'd2h'): 592.511, ('merge', 'start'): 592.696, ('merge', 'h2d'): 592.771, ('merge', 'count'): 592.795, ('merge', 'scan'): 592.84, ('merge', 'expand'): 592.932, ('merge', 'merge'): 593.054, ('merge', 'final'): 593.097, ('merge', 'compact'): 593.187, ('merge', 'pack'): 593.208, ('merge', 'd2h'): 593.247, ('mrg2', 'start'): 593.383, ('mrg2', 'h2d'): 593.457, ('mrg2', 'count'): 593.48, ('mrg2', 'scan'): 593.519, ('mrg2', 'merge'): 593.57, ('mrg2', 'final'): 593.605, ('mrg2', 'compact'): 593.686, ('mrg2', 'pack'): 593.706, ('mrg2', 'd2h'): 593.744}",2.670374931767583
Highly sparse,bcsstm19,817,817,0.12239902080783352,817,817,817,817,0.0,,0.05400000000008731,0.14999999999997726,0.04200000000003001,0.024999999999977263,0.2460000000000946,0.412,,,,,0.343,0.292,0.272,,"{('cu', 'start'): 565.19, ('cu', 'h2dmalloc'): 565.24, ('cu', 'h2d'): 565.252, ('cu', 'workest'): 565.306, ('cu', 'compute'): 565.456, ('cu', 'copy'): 565.498, ('cu', 'pack'): 565.513, ('cu', 'd2h'): 565.538, ('gust', 'start'): 565.61, ('gust', 'h2d'): 565.671, ('gust', 'count'): 565.687, ('gust', 'scan'): 565.721, ('gust', 'expand'): 565.738, ('gust', 'sort'): 565.78, ('gust', 'reduce'): 565.813, ('gust', 'final'): 565.859, ('gust', 'pack'): 565.872, ('gust', 'd2h'): 565.881, ('merge', 'start'): 565.961, ('merge', 'h2d'): 566.02, ('merge', 'count'): 566.035, ('merge', 'scan'): 566.069, ('merge', 'expand'): 566.085, ('merge', 'merge'): 566.104, ('merge', 'final'): 566.14, ('merge', 'compact'): 566.161, ('merge', 'pack'): 566.175, ('merge', 'd2h'): 566.185, ('mrg2', 'start'): 566.26, ('mrg2', 'h2d'): 566.32, ('mrg2', 'count'): 566.337, ('mrg2', 'scan'): 566.37, ('mrg2', 'merge'): 566.389, ('mrg2', 'final'): 566.417, ('mrg2', 'compact'): 566.437, ('mrg2', 'pack'): 566.454, ('mrg2', 'd2h'): 566.463}",0.0578410690650343
Highly sparse,bcsstk25,15439,252241,0.10582233620331932,1168919,1168919,1168919,1168919,0.0,,0.14200000000005275,0.6329999999999245,0.1510000000000673,0.69399999999996,0.9260000000000446,1.963,,,,,2.619,4.147,1.745,,"{('cu', 'start'): 658.46, ('cu', 'h2dmalloc'): 658.51, ('cu', 'h2d'): 658.597, ('cu', 'workest'): 658.739, ('cu', 'compute'): 659.372, ('cu', 'copy'): 659.523, ('cu', 'pack'): 659.6, ('cu', 'd2h'): 660.294, ('gust', 'start'): 660.435, ('gust', 'h2d'): 660.574, ('gust', 'count'): 660.639, ('gust', 'scan'): 660.678, ('gust', 'expand'): 660.844, ('gust', 'sort'): 661.688, ('gust', 'reduce'): 661.888, ('gust', 'final'): 662.311, ('gust', 'pack'): 662.378, ('gust', 'd2h'): 662.781, ('merge', 'start'): 663.065, ('merge', 'h2d'): 663.202, ('merge', 'count'): 663.272, ('merge', 'scan'): 663.31, ('merge', 'expand'): 663.716, ('merge', 'merge'): 666.078, ('merge', 'final'): 666.238, ('merge', 'compact'): 666.481, ('merge', 'pack'): 666.548, ('merge', 'd2h'): 666.948, ('mrg2', 'start'): 667.222, ('mrg2', 'h2d'): 667.356, ('mrg2', 'count'): 667.425, ('mrg2', 'scan'): 667.461, ('mrg2', 'merge'): 667.979, ('mrg2', 'final'): 668.011, ('mrg2', 'compact'): 668.239, ('mrg2', 'pack'): 668.307, ('mrg2', 'd2h'): 668.709}",176.22132902033627
Highly sparse,bcsstk18,11948,149090,0.10443788948628972,713208,713208,713208,713208,0.0,,0.1309999999999718,0.5470000000000255,0.20100000000002183,0.5819999999999936,0.8790000000000191,1.853,,,,,2.359,3.17,1.647,,"{('cu', 'start'): 625.635, ('cu', 'h2dmalloc'): 625.71, ('cu', 'h2d'): 625.77, ('cu', 'workest'): 625.901, ('cu', 'compute'): 626.448, ('cu', 'copy'): 626.649, ('cu', 'pack'): 626.742, ('cu', 'd2h'): 627.324, ('gust', 'start'): 627.503, ('gust', 'h2d'): 627.637, ('gust', 'count'): 627.665, ('gust', 'scan'): 627.71, ('gust', 'expand'): 627.904, ('gust', 'sort'): 628.459, ('gust', 'reduce'): 628.673, ('gust', 'final'): 629.194, ('gust', 'pack'): 629.302, ('gust', 'd2h'): 629.571, ('merge', 'start'): 629.876, ('merge', 'h2d'): 630.009, ('merge', 'count'): 630.04, ('merge', 'scan'): 630.089, ('merge', 'expand'): 630.417, ('merge', 'merge'): 631.876, ('merge', 'final'): 632.081, ('merge', 'compact'): 632.408, ('merge', 'pack'): 632.5, ('merge', 'd2h'): 632.752, ('mrg2', 'start'): 633.059, ('mrg2', 'h2d'): 633.198, ('mrg2', 'count'): 633.229, ('mrg2', 'scan'): 633.276, ('mrg2', 'merge'): 633.714, ('mrg2', 'final'): 633.758, ('mrg2', 'compact'): 634.061, ('mrg2', 'pack'): 634.163, ('mrg2', 'd2h'): 634.415}",85.43294796254486
Highly sparse,bcsstk32,44609,2014701,0.10124314474587429,6819653,6819653,6819653,6819653,0.0,,0.17700000000002092,7.59699999999998,0.22100000000000364,3.4729999999999563,7.9950000000000045,12.409,,,,,21.626,40.343,9.249,,"{('cu', 'start'): 978.47, ('cu', 'h2dmalloc'): 978.543, ('cu', 'h2d'): 979.212, ('cu', 'workest'): 979.389, ('cu', 'compute'): 986.986, ('cu', 'copy'): 987.207, ('cu', 'pack'): 987.272, ('cu', 'd2h'): 990.745, ('gust', 'start'): 990.892, ('gust', 'h2d'): 991.995, ('gust', 'count'): 992.083, ('gust', 'scan'): 992.123, ('gust', 'expand'): 993.494, ('gust', 'sort'): 1006.843, ('gust', 'reduce'): 1008.061, ('gust', 'final'): 1009.569, ('gust', 'pack'): 1009.659, ('gust', 'd2h'): 1012.034, ('merge', 'start'): 1012.529, ('merge', 'h2d'): 1013.725, ('merge', 'count'): 1013.942, ('merge', 'scan'): 1013.981, ('merge', 'expand'): 1018.951, ('merge', 'merge'): 1048.826, ('merge', 'final'): 1049.357, ('merge', 'compact'): 1049.948, ('merge', 'pack'): 1050.016, ('merge', 'd2h'): 1052.403, ('mrg2', 'start'): 1052.884, ('mrg2', 'h2d'): 1053.935, ('mrg2', 'count'): 1054.04, ('mrg2', 'scan'): 1054.08, ('mrg2', 'merge'): 1058.527, ('mrg2', 'final'): 1058.565, ('mrg2', 'compact'): 1059.261, ('mrg2', 'pack'): 1059.327, ('mrg2', 'd2h'): 1061.701}",4387.777211959474
Extremely sparse,bcsstk31,35588,1181416,0.09328153508950845,4713580,4713580,4713580,4713580,0.0,,0.1650000000000773,4.469999999999914,0.22100000000000364,2.269999999999982,4.8559999999999945,7.771,,,,,11.437,22.279,5.711,,"{('cu', 'start'): 817.599, ('cu', 'h2dmalloc'): 817.656, ('cu', 'h2d'): 818.035, ('cu', 'workest'): 818.2, ('cu', 'compute'): 822.67, ('cu', 'copy'): 822.891, ('cu', 'pack'): 822.963, ('cu', 'd2h'): 825.233, ('gust', 'start'): 825.382, ('gust', 'h2d'): 825.924, ('gust', 'count'): 826.008, ('gust', 'scan'): 826.047, ('gust', 'expand'): 826.771, ('gust', 'sort'): 833.005, ('gust', 'reduce'): 833.655, ('gust', 'final'): 834.732, ('gust', 'pack'): 834.804, ('gust', 'd2h'): 836.435, ('merge', 'start'): 836.828, ('merge', 'h2d'): 837.55, ('merge', 'count'): 837.658, ('merge', 'scan'): 837.706, ('merge', 'expand'): 840.315, ('merge', 'merge'): 856.194, ('merge', 'final'): 856.548, ('merge', 'compact'): 857.005, ('merge', 'pack'): 857.079, ('merge', 'd2h'): 858.706, ('mrg2', 'start'): 859.117, ('mrg2', 'h2d'): 859.758, ('mrg2', 'count'): 859.885, ('mrg2', 'scan'): 859.925, ('mrg2', 'merge'): 862.302, ('mrg2', 'final'): 862.341, ('mrg2', 'compact'): 862.774, ('mrg2', 'pack'): 862.849, ('mrg2', 'd2h'): 864.47}",2295.5007900018245
Extremely sparse,bcsstm08,1074,1074,0.0931098696461825,1074,1074,1074,1074,0.0,,0.04899999999997817,0.14599999999995816,0.04499999999995907,0.02500000000009095,0.2399999999998954,0.403,,,,,0.351,0.293,0.265,,"{('cu', 'start'): 575.156, ('cu', 'h2dmalloc'): 575.206, ('cu', 'h2d'): 575.219, ('cu', 'workest'): 575.268, ('cu', 'compute'): 575.414, ('cu', 'copy'): 575.459, ('cu', 'pack'): 575.473, ('cu', 'd2h'): 575.498, ('gust', 'start'): 575.57, ('gust', 'h2d'): 575.631, ('gust', 'count'): 575.647, ('gust', 'scan'): 575.681, ('gust', 'expand'): 575.698, ('gust', 'sort'): 575.74, ('gust', 'reduce'): 575.773, ('gust', 'final'): 575.82, ('gust', 'pack'): 575.834, ('gust', 'd2h'): 575.845, ('merge', 'start'): 575.93, ('merge', 'h2d'): 575.991, ('merge', 'count'): 576.007, ('merge', 'scan'): 576.039, ('merge', 'expand'): 576.057, ('merge', 'merge'): 576.074, ('merge', 'final'): 576.109, ('merge', 'compact'): 576.13, ('merge', 'pack'): 576.144, ('merge', 'd2h'): 576.154, ('mrg2', 'start'): 576.229, ('mrg2', 'h2d'): 576.289, ('mrg2', 'count'): 576.304, ('mrg2', 'scan'): 576.337, ('mrg2', 'merge'): 576.357, ('mrg2', 'final'): 576.385, ('mrg2', 'compact'): 576.404, ('mrg2', 'pack'): 576.418, ('mrg2', 'd2h'): 576.427}",0.13053510338068
Extremely sparse,bcsstm09,1083,1083,0.09233610341643582,1083,1083,1083,1083,0.0,,0.05000000000006821,0.14899999999988722,0.04600000000004911,0.024999999999977263,0.24500000000000455,0.414,,,,,0.358,0.302,0.283,,"{('cu', 'start'): 567.876, ('cu', 'h2dmalloc'): 567.926, ('cu', 'h2d'): 567.938, ('cu', 'workest'): 567.988, ('cu', 'compute'): 568.137, ('cu', 'copy'): 568.183, ('cu', 'pack'): 568.198, ('cu', 'd2h'): 568.223, ('gust', 'start'): 568.301, ('gust', 'h2d'): 568.365, ('gust', 'count'): 568.38, ('gust', 'scan'): 568.42, ('gust', 'expand'): 568.439, ('gust', 'sort'): 568.48, ('gust', 'reduce'): 568.514, ('gust', 'final'): 568.56, ('gust', 'pack'): 568.574, ('gust', 'd2h'): 568.585, ('merge', 'start'): 568.667, ('merge', 'h2d'): 568.73, ('merge', 'count'): 568.746, ('merge', 'scan'): 568.783, ('merge', 'expand'): 568.8, ('merge', 'merge'): 568.818, ('merge', 'final'): 568.853, ('merge', 'compact'): 568.874, ('merge', 'pack'): 568.888, ('merge', 'd2h'): 568.899, ('mrg2', 'start'): 568.977, ('mrg2', 'h2d'): 569.043, ('mrg2', 'count'): 569.059, ('mrg2', 'scan'): 569.097, ('mrg2', 'merge'): 569.117, ('mrg2', 'final'): 569.145, ('mrg2', 'compact'): 569.165, ('mrg2', 'pack'): 569.179, ('mrg2', 'd2h'): 569.19}",0.129444058984518
Extremely sparse,bcspwr10,5300,21842,0.07775720897116412,60498,60498,60498,60498,0.0,,0.04800000000000182,0.19499999999993634,0.04900000000009186,0.09500000000002728,0.29200000000003,0.518,,,,,0.645,0.489,0.321,,"{('cu', 'start'): 572.764, ('cu', 'h2dmalloc'): 572.813, ('cu', 'h2d'): 572.831, ('cu', 'workest'): 572.879, ('cu', 'compute'): 573.074, ('cu', 'copy'): 573.123, ('cu', 'pack'): 573.137, ('cu', 'd2h'): 573.232, ('gust', 'start'): 573.296, ('gust', 'h2d'): 573.362, ('gust', 'count'): 573.38, ('gust', 'scan'): 573.412, ('gust', 'expand'): 573.437, ('gust', 'sort'): 573.657, ('gust', 'reduce'): 573.742, ('gust', 'final'): 573.835, ('gust', 'pack'): 573.85, ('gust', 'd2h'): 573.875, ('merge', 'start'): 573.949, ('merge', 'h2d'): 574.013, ('merge', 'count'): 574.035, ('merge', 'scan'): 574.065, ('merge', 'expand'): 574.096, ('merge', 'merge'): 574.229, ('merge', 'final'): 574.264, ('merge', 'compact'): 574.337, ('merge', 'pack'): 574.352, ('merge', 'd2h'): 574.377, ('mrg2', 'start'): 574.446, ('mrg2', 'h2d'): 574.511, ('mrg2', 'count'): 574.529, ('mrg2', 'scan'): 574.56, ('mrg2', 'merge'): 574.609, ('mrg2', 'final'): 574.638, ('mrg2', 'compact'): 574.663, ('mrg2', 'pack'): 574.676, ('mrg2', 'd2h'): 574.701}",7.622731965966523
Extremely sparse,bcsstm11,1473,1473,0.0678886625933469,1473,1473,1473,1473,0.0,,0.05000000000006821,0.1430000000000291,0.04499999999995907,0.02699999999992997,0.2380000000000564,0.396,,,,,0.328,0.274,0.252,,"{('cu', 'start'): 559.46, ('cu', 'h2dmalloc'): 559.508, ('cu', 'h2d'): 559.521, ('cu', 'workest'): 559.571, ('cu', 'compute'): 559.714, ('cu', 'copy'): 559.759, ('cu', 'pack'): 559.772, ('cu', 'd2h'): 559.799, ('gust', 'start'): 559.866, ('gust', 'h2d'): 559.928, ('gust', 'count'): 559.943, ('gust', 'scan'): 559.977, ('gust', 'expand'): 559.994, ('gust', 'sort'): 560.034, ('gust', 'reduce'): 560.067, ('gust', 'final'): 560.111, ('gust', 'pack'): 560.124, ('gust', 'd2h'): 560.132, ('merge', 'start'): 560.203, ('merge', 'h2d'): 560.262, ('merge', 'count'): 560.278, ('merge', 'scan'): 560.31, ('merge', 'expand'): 560.325, ('merge', 'merge'): 560.343, ('merge', 'final'): 560.374, ('merge', 'compact'): 560.395, ('merge', 'pack'): 560.408, ('merge', 'd2h'): 560.417, ('mrg2', 'start'): 560.485, ('mrg2', 'h2d'): 560.543, ('mrg2', 'count'): 560.558, ('mrg2', 'scan'): 560.59, ('mrg2', 'merge'): 560.608, ('mrg2', 'final'): 560.635, ('mrg2', 'compact'): 560.654, ('mrg2', 'pack'): 560.668, ('mrg2', 'd2h'): 560.677}",0.2318109618499875
Extremely sparse,bcsstm26,1922,1922,0.052029136316337155,1922,1922,1922,1922,0.0,,0.05299999999999727,0.1490000000000009,0.045999999999935426,0.02400000000000091,0.2479999999999336,0.414,,,,,0.348,0.301,0.276,,"{('cu', 'start'): 567.523, ('cu', 'h2dmalloc'): 567.573, ('cu', 'h2d'): 567.589, ('cu', 'workest'): 567.642, ('cu', 'compute'): 567.791, ('cu', 'copy'): 567.837, ('cu', 'pack'): 567.852, ('cu', 'd2h'): 567.876, ('gust', 'start'): 567.947, ('gust', 'h2d'): 568.01, ('gust', 'count'): 568.026, ('gust', 'scan'): 568.06, ('gust', 'expand'): 568.078, ('gust', 'sort'): 568.12, ('gust', 'reduce'): 568.153, ('gust', 'final'): 568.2, ('gust', 'pack'): 568.214, ('gust', 'd2h'): 568.225, ('merge', 'start'): 568.303, ('merge', 'h2d'): 568.365, ('merge', 'count'): 568.383, ('merge', 'scan'): 568.415, ('merge', 'expand'): 568.431, ('merge', 'merge'): 568.45, ('merge', 'final'): 568.487, ('merge', 'compact'): 568.509, ('merge', 'pack'): 568.523, ('merge', 'd2h'): 568.534, ('mrg2', 'start'): 568.611, ('mrg2', 'h2d'): 568.674, ('mrg2', 'count'): 568.69, ('mrg2', 'scan'): 568.723, ('mrg2', 'merge'): 568.743, ('mrg2', 'final'): 568.772, ('mrg2', 'compact'): 568.794, ('mrg2', 'pack'): 568.807, ('mrg2', 'd2h'): 568.819}",0.4991580499336123
Extremely sparse,bcsstm23,3134,3134,0.031908104658583285,3134,3134,3134,3134,0.0,,0.04900000000009186,0.1490000000000009,0.04699999999991178,0.024999999999977263,0.24500000000000455,0.408,,,,,0.427,0.298,0.273,,"{('cu', 'start'): 569.95, ('cu', 'h2dmalloc'): 570.0, ('cu', 'h2d'): 570.012, ('cu', 'workest'): 570.061, ('cu', 'compute'): 570.21, ('cu', 'copy'): 570.257, ('cu', 'pack'): 570.272, ('cu', 'd2h'): 570.297, ('gust', 'start'): 570.368, ('gust', 'h2d'): 570.429, ('gust', 'count'): 570.445, ('gust', 'scan'): 570.478, ('gust', 'expand'): 570.498, ('gust', 'sort'): 570.611, ('gust', 'reduce'): 570.645, ('gust', 'final'): 570.694, ('gust', 'pack'): 570.709, ('gust', 'd2h'): 570.72, ('merge', 'start'): 570.804, ('merge', 'h2d'): 570.865, ('merge', 'count'): 570.883, ('merge', 'scan'): 570.914, ('merge', 'expand'): 570.932, ('merge', 'merge'): 570.951, ('merge', 'final'): 570.984, ('merge', 'compact'): 571.007, ('merge', 'pack'): 571.021, ('merge', 'd2h'): 571.033, ('mrg2', 'start'): 571.109, ('mrg2', 'h2d'): 571.168, ('mrg2', 'count'): 571.184, ('mrg2', 'scan'): 571.215, ('mrg2', 'merge'): 571.236, ('mrg2', 'final'): 571.265, ('mrg2', 'compact'): 571.287, ('mrg2', 'pack'): 571.304, ('mrg2', 'd2h'): 571.314}",1.7959380056709051
Extremely sparse,bcsstm24,3562,3562,0.028074115665356544,3562,3562,3562,3562,0.0,,0.04900000000009186,0.15199999999992997,0.04899999999997817,0.027000000000043656,0.25,0.416,,,,,0.411,0.293,0.278,,"{('cu', 'start'): 567.743, ('cu', 'h2dmalloc'): 567.793, ('cu', 'h2d'): 567.805, ('cu', 'workest'): 567.854, ('cu', 'compute'): 568.006, ('cu', 'copy'): 568.055, ('cu', 'pack'): 568.069, ('cu', 'd2h'): 568.096, ('gust', 'start'): 568.169, ('gust', 'h2d'): 568.23, ('gust', 'count'): 568.246, ('gust', 'scan'): 568.281, ('gust', 'expand'): 568.301, ('gust', 'sort'): 568.408, ('gust', 'reduce'): 568.44, ('gust', 'final'): 568.487, ('gust', 'pack'): 568.5, ('gust', 'd2h'): 568.511, ('merge', 'start'): 568.588, ('merge', 'h2d'): 568.648, ('merge', 'count'): 568.666, ('merge', 'scan'): 568.697, ('merge', 'expand'): 568.715, ('merge', 'merge'): 568.735, ('merge', 'final'): 568.768, ('merge', 'compact'): 568.791, ('merge', 'pack'): 568.804, ('merge', 'd2h'): 568.814, ('mrg2', 'start'): 568.888, ('mrg2', 'h2d'): 568.952, ('mrg2', 'count'): 568.969, ('mrg2', 'scan'): 569.003, ('mrg2', 'merge'): 569.024, ('mrg2', 'final'): 569.052, ('mrg2', 'compact'): 569.074, ('mrg2', 'pack'): 569.088, ('mrg2', 'd2h'): 569.098}",2.5874549755826592
Extremely sparse,bcsstm21,3600,3600,0.027777777777777776,3600,3600,3600,3600,0.0,,0.05599999999992633,0.15300000000002,0.051000000000044565,0.027000000000043656,0.2599999999999909,0.427,,,,,0.427,0.308,0.291,,"{('cu', 'start'): 588.643, ('cu', 'h2dmalloc'): 588.693, ('cu', 'h2d'): 588.706, ('cu', 'workest'): 588.762, ('cu', 'compute'): 588.915, ('cu', 'copy'): 588.966, ('cu', 'pack'): 588.981, ('cu', 'd2h'): 589.008, ('gust', 'start'): 589.079, ('gust', 'h2d'): 589.142, ('gust', 'count'): 589.159, ('gust', 'scan'): 589.194, ('gust', 'expand'): 589.215, ('gust', 'sort'): 589.324, ('gust', 'reduce'): 589.36, ('gust', 'final'): 589.409, ('gust', 'pack'): 589.425, ('gust', 'd2h'): 589.435, ('merge', 'start'): 589.514, ('merge', 'h2d'): 589.575, ('merge', 'count'): 589.594, ('merge', 'scan'): 589.627, ('merge', 'expand'): 589.645, ('merge', 'merge'): 589.665, ('merge', 'final'): 589.705, ('merge', 'compact'): 589.729, ('merge', 'pack'): 589.744, ('merge', 'd2h'): 589.755, ('mrg2', 'start'): 589.83, ('mrg2', 'h2d'): 589.889, ('mrg2', 'count'): 589.911, ('mrg2', 'scan'): 589.947, ('mrg2', 'merge'): 589.968, ('mrg2', 'final'): 589.999, ('mrg2', 'compact'): 590.022, ('mrg2', 'pack'): 590.041, ('mrg2', 'd2h'): 590.051}",2.661542035639286
Extremely sparse,bcsstm25,15439,15439,0.006477103439341926,15439,15439,15439,15439,0.0,,0.051000000000044565,0.1490000000000009,0.04899999999997817,0.029999999999972715,0.24900000000002365,0.427,,,,,0.453,0.34,0.305,,"{('cu', 'start'): 595.52, ('cu', 'h2dmalloc'): 595.57, ('cu', 'h2d'): 595.588, ('cu', 'workest'): 595.639, ('cu', 'compute'): 595.788, ('cu', 'copy'): 595.837, ('cu', 'pack'): 595.851, ('cu', 'd2h'): 595.881, ('gust', 'start'): 595.956, ('gust', 'h2d'): 596.022, ('gust', 'count'): 596.038, ('gust', 'scan'): 596.073, ('gust', 'expand'): 596.108, ('gust', 'sort'): 596.227, ('gust', 'reduce'): 596.261, ('gust', 'final'): 596.308, ('gust', 'pack'): 596.322, ('gust', 'd2h'): 596.338, ('merge', 'start'): 596.417, ('merge', 'h2d'): 596.483, ('merge', 'count'): 596.507, ('merge', 'scan'): 596.538, ('merge', 'expand'): 596.564, ('merge', 'merge'): 596.591, ('merge', 'final'): 596.624, ('merge', 'compact'): 596.659, ('merge', 'pack'): 596.673, ('merge', 'd2h'): 596.69, ('mrg2', 'start'): 596.764, ('mrg2', 'h2d'): 596.828, ('mrg2', 'count'): 596.849, ('mrg2', 'scan'): 596.88, ('mrg2', 'merge'): 596.909, ('mrg2', 'final'): 596.938, ('mrg2', 'compact'): 596.971, ('mrg2', 'pack'): 596.984, ('mrg2', 'd2h'): 597.001}",177.49985994305462
